time,station,rr,tl,p,so_h,ff,substation
2016-12-01T00:00+00:00,1,0.0,3.5,931.8,0.0,2.9,10200
2016-12-01T00:00+00:00,15,0.0,1.1,979.5,0.0,2.2,11104
2016-12-01T00:00+00:00,30,0.0,-1.4,978.4,0.0,0.6,16412
2016-12-01T00:00+00:00,39,0.0,-2.1,957.8,0.0,0.4,11803
2016-12-01T00:00+00:00,48,0.0,-5.3,971.4,0.0,0.4,20212
2016-12-01T00:00+00:00,56,0.0,1.9,996.9,0.0,0.5,3202
2016-12-01T00:00+00:00,93,0.0,2.1,994.1,0.0,7.1,5609
2016-12-01T00:00+00:00,105,0.1,2.1,999.2,0.0,7.1,5904
2016-12-01T00:00+00:00,112,0.0,6.4,990.7,0.0,5.3,7604
2016-12-01T00:00+00:00,145,0.0,4.9,979.2,0.0,2.5,6305
2016-12-01T00:00+00:00,5925,0.2,3.5,1003.2,0.0,5.2,
2016-12-01T00:00+00:00,12322,0.0,0.6,,0.0,0.5,
2016-12-01T01:00+00:00,1,0.0,3.6,931.3,0.0,2.1,10200
2016-12-01T01:00+00:00,15,0.0,-0.4,979.6,0.0,1.6,11104
2016-12-01T01:00+00:00,30,0.0,-1.5,978.7,0.0,0.4,16412
2016-12-01T01:00+00:00,39,0.0,-2.1,958.1,0.0,0.1,11803
2016-12-01T01:00+00:00,48,0.0,-5.4,972.0,0.0,0.1,20212
2016-12-01T01:00+00:00,56,0.0,2.1,996.6,0.0,1.1,3202
2016-12-01T01:00+00:00,93,0.0,2.1,994.3,0.0,6.9,5609
2016-12-01T01:00+00:00,105,0.4,2.0,998.8,0.0,8.7,5904
2016-12-01T01:00+00:00,112,0.0,5.4,990.7,0.0,7.0,7604
2016-12-01T01:00+00:00,145,0.0,4.6,979.5,0.0,2.3,6305
2016-12-01T01:00+00:00,5925,0.1,2.7,1002.9,0.0,6.6,
2016-12-01T01:00+00:00,12322,0.0,2.6,,0.0,0.3,
2016-12-01T02:00+00:00,1,0.0,4.2,930.7,0.0,1.9,10200
2016-12-01T02:00+00:00,15,0.0,0.3,979.8,0.0,1.0,11104
2016-12-01T02:00+00:00,30,0.0,-2.1,978.5,0.0,0.5,16412
2016-12-01T02:00+00:00,39,0.0,-2.1,958.1,0.0,0.4,11803
2016-12-01T02:00+00:00,48,0.0,-5.5,971.2,0.0,0.7,20212
2016-12-01T02:00+00:00,56,0.0,2.4,996.4,0.0,0.9,3202
2016-12-01T02:00+00:00,93,0.0,1.3,994.4,0.0,8.6,5609
2016-12-01T02:00+00:00,105,0.2,2.4,998.2,0.0,9.8,5904
2016-12-01T02:00+00:00,112,0.0,4.3,990.2,0.0,7.3,7604
2016-12-01T02:00+00:00,145,0.0,4.6,978.5,0.0,2.6,6305
2016-12-01T02:00+00:00,5925,0.0,3.0,1002.2,0.0,8.3,
2016-12-01T02:00+00:00,12322,0.0,4.9,,0.0,1.4,
2016-12-01T03:00+00:00,1,0.0,5.0,929.7,0.0,1.9,10200
2016-12-01T03:00+00:00,15,0.0,-0.7,979.2,0.0,1.0,11104
2016-12-01T03:00+00:00,30,0.0,-2.6,978.0,0.0,0.7,16412
2016-12-01T03:00+00:00,39,0.0,-2.5,957.9,0.0,0.6,11803
2016-12-01T03:00+00:00,48,0.0,-5.5,970.7,0.0,0.5,20212
2016-12-01T03:00+00:00,56,0.0,2.4,995.9,0.0,2.1,3202
2016-12-01T03:00+00:00,93,0.3,0.3,994.0,0.0,8.5,5609
2016-12-01T03:00+00:00,105,0.3,1.3,998.2,0.0,10.8,5904
2016-12-01T03:00+00:00,112,0.0,2.6,990.2,0.0,9.4,7604
2016-12-01T03:00+00:00,145,0.0,4.8,978.2,0.0,1.6,6305
2016-12-01T03:00+00:00,5925,0.3,1.4,1002.3,0.0,8.5,
2016-12-01T03:00+00:00,12322,0.0,3.8,,0.0,3.8,
2016-12-01T04:00+00:00,1,0.0,5.2,929.5,0.0,2.2,10200
2016-12-01T04:00+00:00,15,0.0,-0.5,979.0,0.0,0.8,11104
2016-12-01T04:00+00:00,30,0.0,-2.4,977.3,0.0,0.4,16412
2016-12-01T04:00+00:00,39,0.0,-2.5,957.9,0.0,0.2,11803
2016-12-01T04:00+00:00,48,0.0,-5.8,970.2,0.0,0.8,20212
2016-12-01T04:00+00:00,56,0.0,3.1,995.6,0.0,1.3,3202
2016-12-01T04:00+00:00,93,0.3,0.6,993.4,0.0,8.3,5609
2016-12-01T04:00+00:00,105,0.8,1.2,998.3,0.0,8.9,5904
2016-12-01T04:00+00:00,112,0.0,2.5,989.6,0.0,9.5,7604
2016-12-01T04:00+00:00,145,0.0,4.9,978.0,0.0,2.6,6305
2016-12-01T04:00+00:00,5925,1.6,1.5,1002.3,0.0,6.7,
2016-12-01T04:00+00:00,12322,0.0,4.1,,0.0,1.4,
2016-12-01T05:00+00:00,1,0.0,4.4,930.0,0.0,1.9,10200
2016-12-01T05:00+00:00,15,0.0,-0.8,979.0,0.0,0.2,11104
2016-12-01T05:00+00:00,30,0.0,-2.6,977.1,0.0,0.9,16412
2016-12-01T05:00+00:00,39,0.0,-3.0,957.8,0.0,0.7,11803
2016-12-01T05:00+00:00,48,0.0,-5.8,970.2,0.0,1.3,20212
2016-12-01T05:00+00:00,56,0.0,3.1,995.1,0.0,1.0,3202
2016-12-01T05:00+00:00,93,0.1,0.5,993.2,0.0,8.2,5609
2016-12-01T05:00+00:00,105,1.0,1.5,998.2,0.0,8.0,5904
2016-12-01T05:00+00:00,112,0.0,2.1,989.5,0.0,9.8,7604
2016-12-01T05:00+00:00,145,0.0,4.8,978.0,0.0,1.7,6305
2016-12-01T05:00+00:00,5925,2.3,1.7,1002.1,0.0,7.6,
2016-12-01T05:00+00:00,12322,0.0,3.4,,0.0,1.0,
2016-12-01T06:00+00:00,1,0.0,3.9,929.9,0.0,3.1,10200
2016-12-01T06:00+00:00,15,0.0,2.4,978.1,0.0,2.1,11104
2016-12-01T06:00+00:00,30,0.0,-2.3,977.1,0.0,1.3,16412
2016-12-01T06:00+00:00,39,0.0,-2.5,957.5,0.0,0.7,11803
2016-12-01T06:00+00:00,48,0.0,-5.8,970.0,0.0,0.8,20212
2016-12-01T06:00+00:00,56,0.0,3.3,994.8,0.0,1.5,3202
2016-12-01T06:00+00:00,93,0.3,0.4,993.3,0.0,8.2,5609
2016-12-01T06:00+00:00,105,1.2,1.5,997.9,0.0,8.1,5904
2016-12-01T06:00+00:00,112,0.0,2.4,989.1,0.0,10.5,7604
2016-12-01T06:00+00:00,145,0.0,4.1,977.4,0.0,1.7,6305
2016-12-01T06:00+00:00,5925,1.9,1.8,1002.0,0.0,6.7,
2016-12-01T06:00+00:00,12322,0.0,2.6,,0.0,0.6,
2016-12-01T07:00+00:00,1,0.0,4.8,929.7,0.0,3.1,10200
2016-12-01T07:00+00:00,15,0.0,0.2,978.1,0.0,2.4,11104
2016-12-01T07:00+00:00,30,0.0,-1.5,977.4,0.0,1.2,16412
2016-12-01T07:00+00:00,39,0.0,-2.2,956.8,0.0,0.9,11803
2016-12-01T07:00+00:00,48,0.0,-6.1,970.5,0.0,0.2,20212
2016-12-01T07:00+00:00,56,0.0,3.3,994.9,0.0,1.5,3202
2016-12-01T07:00+00:00,93,0.3,0.7,993.0,0.0,7.6,5609
2016-12-01T07:00+00:00,105,0.5,1.9,997.7,0.0,9.0,5904
2016-12-01T07:00+00:00,112,0.0,3.5,989.0,0.0,9.8,7604
2016-12-01T07:00+00:00,145,0.0,4.3,977.7,0.0,1.6,6305
2016-12-01T07:00+00:00,5925,0.7,2.6,1001.6,0.0,7.2,
2016-12-01T07:00+00:00,12322,0.0,3.3,,0.0,1.2,
2016-12-01T08:00+00:00,1,0.0,5.8,928.9,0.0,2.2,10200
2016-12-01T08:00+00:00,15,0.0,1.9,977.9,0.0,2.3,11104
2016-12-01T08:00+00:00,30,0.0,-0.6,977.1,0.0,0.5,16412
2016-12-01T08:00+00:00,39,0.0,-1.4,957.0,0.0,0.0,11803
2016-12-01T08:00+00:00,48,0.0,-4.5,970.2,0.0,0.3,20212
2016-12-01T08:00+00:00,56,0.0,3.5,994.4,0.0,1.3,3202
2016-12-01T08:00+00:00,93,0.0,1.5,992.1,0.0,7.1,5609
2016-12-01T08:00+00:00,105,0.2,2.5,997.1,0.0,8.0,5904
2016-12-01T08:00+00:00,112,0.0,5.8,988.5,0.0,8.6,7604
2016-12-01T08:00+00:00,145,0.0,4.3,977.6,0.0,0.5,6305
2016-12-01T08:00+00:00,5925,0.2,3.4,1001.0,0.0,7.1,
2016-12-01T08:00+00:00,12322,0.0,3.3,,0.0,0.3,
2016-12-01T09:00+00:00,1,0.0,6.8,928.6,0.7,2.0,10200
2016-12-01T09:00+00:00,15,0.0,2.0,977.8,0.0,1.4,11104
2016-12-01T09:00+00:00,30,0.0,1.2,976.6,0.4,0.3,16412
2016-12-01T09:00+00:00,39,0.0,-0.4,956.7,0.0,0.5,11803
2016-12-01T09:00+00:00,48,0.0,-3.3,969.9,0.0,0.4,20212
2016-12-01T09:00+00:00,56,0.0,3.6,994.3,0.0,1.9,3202
2016-12-01T09:00+00:00,93,0.0,2.3,991.5,0.0,8.2,5609
2016-12-01T09:00+00:00,105,0.0,3.8,996.6,0.0,8.8,5904
2016-12-01T09:00+00:00,112,0.0,6.7,988.1,0.0,6.2,7604
2016-12-01T09:00+00:00,145,0.3,3.4,977.7,0.0,0.4,6305
2016-12-01T09:00+00:00,5925,0.0,4.7,1000.5,0.0,6.6,
2016-12-01T09:00+00:00,12322,0.0,5.0,,0.0,1.9,
2016-12-01T10:00+00:00,1,0.0,6.8,928.8,1.0,3.3,10200
2016-12-01T10:00+00:00,15,0.0,2.9,977.5,0.1,1.0,11104
2016-12-01T10:00+00:00,30,0.0,3.0,976.2,1.0,0.2,16412
2016-12-01T10:00+00:00,39,0.0,0.4,956.3,0.0,0.4,11803
2016-12-01T10:00+00:00,48,0.0,-1.9,969.6,0.1,0.9,20212
2016-12-01T10:00+00:00,56,0.0,3.8,993.8,0.0,1.2,3202
2016-12-01T10:00+00:00,93,0.0,2.9,990.8,0.0,8.8,5609
2016-12-01T10:00+00:00,105,0.0,4.5,995.8,0.0,9.5,5904
2016-12-01T10:00+00:00,112,0.0,7.4,987.1,0.0,5.7,7604
2016-12-01T10:00+00:00,145,0.1,3.6,976.7,0.0,1.0,6305
2016-12-01T10:00+00:00,5925,0.0,5.1,999.9,0.0,8.0,
2016-12-01T10:00+00:00,12322,0.1,1.8,,0.0,4.2,
2016-12-01T11:00+00:00,1,0.0,6.8,928.1,0.9,2.8,10200
2016-12-01T11:00+00:00,15,0.0,4.2,976.6,0.0,0.5,11104
2016-12-01T11:00+00:00,30,0.0,5.3,975.1,1.0,0.4,16412
2016-12-01T11:00+00:00,39,0.0,1.1,955.2,0.0,0.4,11803
2016-12-01T11:00+00:00,48,0.0,0.5,968.6,0.9,0.4,20212
2016-12-01T11:00+00:00,56,0.0,4.0,992.9,0.0,1.8,3202
2016-12-01T11:00+00:00,93,0.0,3.2,990.7,0.0,9.1,5609
2016-12-01T11:00+00:00,105,0.0,4.7,994.8,0.0,9.8,5904
2016-12-01T11:00+00:00,112,0.0,7.7,986.5,0.1,9.2,7604
2016-12-01T11:00+00:00,145,0.0,4.2,975.6,0.0,1.2,6305
2016-12-01T11:00+00:00,5925,0.0,5.4,998.7,0.0,8.6,
2016-12-01T11:00+00:00,12322,0.2,2.0,,0.0,2.4,
2016-12-01T12:00+00:00,1,0.0,6.2,927.6,0.3,2.6,10200
2016-12-01T12:00+00:00,15,0.0,5.7,975.8,0.6,0.6,11104
2016-12-01T12:00+00:00,30,0.0,6.0,973.8,1.0,0.7,16412
2016-12-01T12:00+00:00,39,0.0,1.7,954.0,0.0,0.7,11803
2016-12-01T12:00+00:00,48,0.0,2.6,967.1,1.0,0.3,20212
2016-12-01T12:00+00:00,56,0.0,4.5,991.9,0.0,1.9,3202
2016-12-01T12:00+00:00,93,0.0,3.3,990.0,0.0,7.2,5609
2016-12-01T12:00+00:00,105,0.0,4.9,994.1,0.0,10.1,5904
2016-12-01T12:00+00:00,112,0.0,7.7,985.9,0.0,8.1,7604
2016-12-01T12:00+00:00,145,0.0,5.1,974.5,0.0,1.6,6305
2016-12-01T12:00+00:00,5925,0.0,5.4,998.1,0.0,8.3,
2016-12-01T12:00+00:00,12322,0.0,2.7,,0.0,2.9,
2016-12-01T13:00+00:00,1,0.0,6.9,926.2,0.6,3.5,10200
2016-12-01T13:00+00:00,15,0.0,6.5,974.8,1.0,0.4,11104
2016-12-01T13:00+00:00,30,0.0,6.1,973.1,0.4,0.7,16412
2016-12-01T13:00+00:00,39,0.0,2.6,953.3,0.0,0.4,11803
2016-12-01T13:00+00:00,48,0.0,4.3,965.8,1.0,0.4,20212
2016-12-01T13:00+00:00,56,0.0,4.7,991.5,0.0,1.8,3202
2016-12-01T13:00+00:00,93,0.0,3.5,988.8,0.0,7.3,5609
2016-12-01T13:00+00:00,105,0.0,5.1,993.0,0.0,8.7,5904
2016-12-01T13:00+00:00,112,0.0,8.0,984.9,0.0,7.4,7604
2016-12-01T13:00+00:00,145,0.0,5.3,974.2,0.0,0.7,6305
2016-12-01T13:00+00:00,5925,0.0,5.7,997.1,0.0,6.7,
2016-12-01T13:00+00:00,12322,0.0,2.5,,0.0,2.6,
2016-12-01T14:00+00:00,1,0.0,7.3,925.8,1.0,3.3,10200
2016-12-01T14:00+00:00,15,0.0,5.4,974.4,1.0,0.4,11104
2016-12-01T14:00+00:00,30,0.0,6.1,972.5,0.7,0.8,16412
2016-12-01T14:00+00:00,39,0.0,2.9,952.7,0.0,0.5,11803
2016-12-01T14:00+00:00,48,0.0,2.8,965.2,0.9,2.1,20212
2016-12-01T14:00+00:00,56,0.0,4.6,991.0,0.0,1.6,3202
2016-12-01T14:00+00:00,93,0.0,3.5,988.1,0.0,7.9,5609
2016-12-01T14:00+00:00,105,0.0,4.7,992.8,0.0,8.7,5904
2016-12-01T14:00+00:00,112,0.0,7.1,984.7,0.0,5.9,7604
2016-12-01T14:00+00:00,145,0.0,5.7,973.8,0.0,0.2,6305
2016-12-01T14:00+00:00,5925,0.0,5.5,996.9,0.0,7.3,
2016-12-01T14:00+00:00,12322,0.0,2.6,,0.0,2.1,
2016-12-01T15:00+00:00,1,0.0,7.1,925.4,0.8,2.2,10200
2016-12-01T15:00+00:00,15,0.0,4.0,973.8,1.0,0.8,11104
2016-12-01T15:00+00:00,30,0.0,4.8,972.2,0.8,0.5,16412
2016-12-01T15:00+00:00,39,0.0,1.7,952.4,0.0,0.6,11803
2016-12-01T15:00+00:00,48,0.0,2.1,964.5,0.8,0.7,20212
2016-12-01T15:00+00:00,56,0.0,4.6,990.5,0.0,0.9,3202
2016-12-01T15:00+00:00,93,0.0,3.7,988.4,0.0,8.1,5609
2016-12-01T15:00+00:00,105,0.0,4.7,992.3,0.0,9.2,5904
2016-12-01T15:00+00:00,112,0.0,6.7,984.5,0.0,6.3,7604
2016-12-01T15:00+00:00,145,0.0,5.2,973.4,0.0,0.2,6305
2016-12-01T15:00+00:00,5925,0.0,5.4,996.5,0.0,6.5,
2016-12-01T15:00+00:00,12322,0.0,2.5,,0.0,1.2,
2016-12-01T16:00+00:00,1,0.0,7.1,925.1,0.0,3.2,10200
2016-12-01T16:00+00:00,15,0.0,1.8,973.8,0.2,0.2,11104
2016-12-01T16:00+00:00,30,0.0,3.2,971.6,0.0,0.4,16412
2016-12-01T16:00+00:00,39,0.0,0.7,952.4,0.0,0.3,11803
2016-12-01T16:00+00:00,48,0.0,-0.9,964.3,0.0,0.0,20212
2016-12-01T16:00+00:00,56,0.0,4.4,990.3,0.0,0.6,3202
2016-12-01T16:00+00:00,93,0.0,4.0,987.8,0.0,8.0,5609
