time,station,rr,tl,p,so_h,ff,substation
2016-03-01T00:00+00:00,1,0.0,2.6,919.8,0.0,0.6,10200
2016-03-01T00:00+00:00,15,1.2,0.3,967.6,0.0,0.2,11104
2016-03-01T00:00+00:00,30,0.0,5.1,964.4,0.0,1.0,16412
2016-03-01T00:00+00:00,39,0.0,2.2,943.4,0.0,3.0,11803
2016-03-01T00:00+00:00,48,1.1,4.2,956.4,0.0,0.3,20212
2016-03-01T00:00+00:00,56,0.5,2.8,982.6,0.0,1.7,3202
2016-03-01T00:00+00:00,93,0.0,2.9,980.2,0.0,7.6,5609
2016-03-01T00:00+00:00,105,0.0,5.1,985.6,0.0,6.7,5904
2016-03-01T00:00+00:00,112,0.0,5.7,976.6,0.0,4.8,7604
2016-03-01T00:00+00:00,145,0.0,2.0,965.3,0.0,2.0,6305
2016-03-01T00:00+00:00,5925,0.0,5.9,989.5,0.0,5.6,
2016-03-01T00:00+00:00,12322,0.0,1.7,,0.0,0.7,
2016-03-01T01:00+00:00,1,0.0,2.2,919.8,0.0,0.4,10200
2016-03-01T01:00+00:00,15,0.6,0.3,967.8,0.0,1.5,11104
2016-03-01T01:00+00:00,30,0.0,4.6,964.1,0.0,0.9,16412
2016-03-01T01:00+00:00,39,0.2,2.0,944.0,0.0,2.7,11803
2016-03-01T01:00+00:00,48,0.2,4.1,956.7,0.0,1.3,20212
2016-03-01T01:00+00:00,56,0.5,2.8,983.4,0.0,1.5,3202
2016-03-01T01:00+00:00,93,0.0,2.7,980.5,0.0,7.8,5609
2016-03-01T01:00+00:00,105,0.0,4.2,986.2,0.0,7.5,5904
2016-03-01T01:00+00:00,112,0.0,5.8,976.7,0.0,3.0,7604
2016-03-01T01:00+00:00,145,0.0,1.9,966.0,0.0,2.0,6305
2016-03-01T01:00+00:00,5925,0.0,4.9,990.1,0.0,6.1,
2016-03-01T01:00+00:00,12322,0.0,1.9,,0.0,1.5,
2016-03-01T02:00+00:00,1,0.0,2.2,919.8,0.0,0.6,10200
2016-03-01T02:00+00:00,15,0.5,0.3,968.0,0.0,0.7,11104
2016-03-01T02:00+00:00,30,0.0,6.6,964.0,0.0,3.2,16412
2016-03-01T02:00+00:00,39,0.5,1.4,944.2,0.0,2.7,11803
2016-03-01T02:00+00:00,48,0.5,4.0,956.7,0.0,1.2,20212
2016-03-01T02:00+00:00,56,0.2,2.4,983.1,0.0,1.1,3202
2016-03-01T02:00+00:00,93,0.2,2.4,980.8,0.0,7.8,5609
2016-03-01T02:00+00:00,105,0.0,3.8,986.0,0.0,5.3,5904
2016-03-01T02:00+00:00,112,0.0,5.2,975.7,0.0,5.9,7604
2016-03-01T02:00+00:00,145,0.0,1.1,966.3,0.0,1.9,6305
2016-03-01T02:00+00:00,5925,0.0,4.6,989.7,0.0,5.7,
2016-03-01T02:00+00:00,12322,0.0,1.5,,0.0,1.0,
2016-03-01T03:00+00:00,1,0.0,1.7,919.9,0.0,0.7,10200
2016-03-01T03:00+00:00,15,0.4,0.3,967.8,0.0,0.5,11104
2016-03-01T03:00+00:00,30,0.0,6.7,964.2,0.0,3.9,16412
2016-03-01T03:00+00:00,39,0.7,0.8,944.4,0.0,2.2,11803
2016-03-01T03:00+00:00,48,0.0,3.9,957.0,0.0,1.5,20212
2016-03-01T03:00+00:00,56,0.2,1.9,983.3,0.0,1.4,3202
2016-03-01T03:00+00:00,93,0.0,2.3,980.9,0.0,6.8,5609
2016-03-01T03:00+00:00,105,0.0,3.3,985.8,0.0,6.0,5904
2016-03-01T03:00+00:00,112,0.0,4.9,976.3,0.0,10.6,7604
2016-03-01T03:00+00:00,145,0.0,1.0,966.6,0.0,2.8,6305
2016-03-01T03:00+00:00,5925,0.0,4.0,989.6,0.0,6.8,
2016-03-01T03:00+00:00,12322,0.0,0.7,,0.0,1.2,
2016-03-01T04:00+00:00,1,0.0,1.5,920.3,0.0,0.6,10200
2016-03-01T04:00+00:00,15,0.3,0.6,968.7,0.0,0.9,11104
2016-03-01T04:00+00:00,30,0.0,6.2,964.6,0.0,4.3,16412
2016-03-01T04:00+00:00,39,0.5,0.7,945.1,0.0,2.1,11803
2016-03-01T04:00+00:00,48,0.1,4.0,957.7,0.0,1.6,20212
2016-03-01T04:00+00:00,56,0.0,1.8,984.1,0.0,1.7,3202
2016-03-01T04:00+00:00,93,0.0,1.9,981.3,0.0,7.1,5609
2016-03-01T04:00+00:00,105,0.4,3.2,986.5,0.0,5.9,5904
2016-03-01T04:00+00:00,112,0.0,4.8,977.4,0.0,3.1,7604
2016-03-01T04:00+00:00,145,0.0,0.6,967.3,0.0,2.2,6305
2016-03-01T04:00+00:00,5925,0.0,4.0,990.2,0.0,5.9,
2016-03-01T04:00+00:00,12322,0.0,0.8,,0.0,1.2,
2016-03-01T05:00+00:00,1,0.0,1.1,920.8,0.0,1.2,10200
2016-03-01T05:00+00:00,15,0.5,0.5,969.6,0.0,1.4,11104
2016-03-01T05:00+00:00,30,0.0,5.5,965.2,0.0,5.5,16412
2016-03-01T05:00+00:00,39,0.4,0.4,945.6,0.0,3.1,11803
2016-03-01T05:00+00:00,48,0.2,3.7,958.4,0.0,0.3,20212
2016-03-01T05:00+00:00,56,0.0,1.4,984.6,0.0,1.7,3202
2016-03-01T05:00+00:00,93,0.0,1.9,981.8,0.0,7.5,5609
2016-03-01T05:00+00:00,105,0.2,2.8,986.9,0.0,6.3,5904
2016-03-01T05:00+00:00,112,0.0,4.5,976.8,0.0,9.1,7604
2016-03-01T05:00+00:00,145,0.0,0.3,968.0,0.0,1.9,6305
2016-03-01T05:00+00:00,5925,0.0,3.7,990.7,0.0,6.4,
2016-03-01T05:00+00:00,12322,0.0,0.2,,0.0,1.3,
2016-03-01T06:00+00:00,1,0.0,0.9,921.4,0.0,1.4,10200
2016-03-01T06:00+00:00,15,1.3,0.6,970.1,0.0,0.9,11104
2016-03-01T06:00+00:00,30,0.0,5.1,965.7,0.0,6.0,16412
2016-03-01T06:00+00:00,39,0.2,0.3,946.4,0.0,2.9,11803
2016-03-01T06:00+00:00,48,0.0,3.9,959.0,0.0,0.5,20212
2016-03-01T06:00+00:00,56,0.0,1.2,985.4,0.0,1.9,3202
2016-03-01T06:00+00:00,93,0.0,1.4,982.7,0.0,8.1,5609
2016-03-01T06:00+00:00,105,0.4,2.4,986.8,0.0,8.4,5904
2016-03-01T06:00+00:00,112,0.0,4.2,976.2,0.0,12.0,7604
2016-03-01T06:00+00:00,145,0.0,0.0,968.8,0.0,2.7,6305
2016-03-01T06:00+00:00,5925,0.0,3.2,990.3,0.0,7.2,
2016-03-01T06:00+00:00,12322,0.1,-0.4,,0.0,2.6,
2016-03-01T07:00+00:00,1,0.0,1.3,922.2,0.0,0.9,10200
2016-03-01T07:00+00:00,15,0.3,0.5,970.7,0.0,0.1,11104
2016-03-01T07:00+00:00,30,0.0,5.0,966.5,0.0,5.6,16412
2016-03-01T07:00+00:00,39,0.1,0.4,947.4,0.0,2.8,11803
2016-03-01T07:00+00:00,48,0.0,4.1,960.0,0.0,0.2,20212
2016-03-01T07:00+00:00,56,0.1,1.3,986.3,0.0,2.1,3202
2016-03-01T07:00+00:00,93,0.0,1.4,983.5,0.0,7.8,5609
2016-03-01T07:00+00:00,105,0.2,2.2,987.1,0.0,10.0,5904
2016-03-01T07:00+00:00,112,0.0,4.1,976.0,0.0,15.5,7604
2016-03-01T07:00+00:00,145,0.0,0.1,969.9,0.0,2.3,6305
2016-03-01T07:00+00:00,5925,0.1,2.9,991.1,0.0,8.5,
2016-03-01T07:00+00:00,12322,0.1,-0.4,,0.0,2.6,
2016-03-01T08:00+00:00,1,0.0,1.9,922.7,0.0,1.2,10200
2016-03-01T08:00+00:00,15,0.5,0.6,971.0,0.0,0.6,11104
2016-03-01T08:00+00:00,30,0.0,6.2,966.9,0.0,3.9,16412
2016-03-01T08:00+00:00,39,0.3,0.5,948.0,0.0,1.9,11803
2016-03-01T08:00+00:00,48,0.0,4.7,960.4,0.0,1.2,20212
2016-03-01T08:00+00:00,56,0.2,0.9,986.9,0.0,2.0,3202
2016-03-01T08:00+00:00,93,0.1,1.4,983.7,0.0,7.9,5609
2016-03-01T08:00+00:00,105,0.2,2.1,988.0,0.0,9.0,5904
2016-03-01T08:00+00:00,112,0.0,4.0,975.9,0.0,16.8,7604
2016-03-01T08:00+00:00,145,0.0,0.4,970.4,0.0,1.7,6305
2016-03-01T08:00+00:00,5925,0.0,2.8,992.0,0.0,6.8,
2016-03-01T08:00+00:00,12322,0.0,-0.3,,0.0,2.7,
2016-03-01T09:00+00:00,1,0.0,2.2,923.0,0.1,0.3,10200
2016-03-01T09:00+00:00,15,0.2,0.8,970.7,0.0,0.9,11104
2016-03-01T09:00+00:00,30,0.0,6.8,967.3,0.0,4.2,16412
2016-03-01T09:00+00:00,39,0.3,0.6,948.1,0.0,2.3,11803
2016-03-01T09:00+00:00,48,0.0,5.2,960.4,0.5,2.7,20212
2016-03-01T09:00+00:00,56,0.3,0.8,987.0,0.0,1.9,3202
2016-03-01T09:00+00:00,93,0.0,1.4,984.0,0.0,8.8,5609
2016-03-01T09:00+00:00,105,0.3,2.1,988.5,0.0,6.9,5904
2016-03-01T09:00+00:00,112,0.0,4.2,976.8,0.0,18.0,7604
2016-03-01T09:00+00:00,145,0.0,0.7,970.2,0.0,2.0,6305
2016-03-01T09:00+00:00,5925,0.0,2.9,992.1,0.0,7.3,
2016-03-01T09:00+00:00,12322,0.0,0.4,,0.0,2.5,
2016-03-01T10:00+00:00,1,0.0,2.4,923.2,0.7,3.6,10200
2016-03-01T10:00+00:00,15,0.1,1.3,970.7,0.0,0.9,11104
2016-03-01T10:00+00:00,30,0.0,7.2,967.7,0.0,5.2,16412
2016-03-01T10:00+00:00,39,0.4,0.9,948.2,0.0,3.0,11803
2016-03-01T10:00+00:00,48,0.0,6.3,960.4,0.2,0.8,20212
2016-03-01T10:00+00:00,56,0.2,1.1,987.5,0.0,1.3,3202
2016-03-01T10:00+00:00,93,0.0,1.4,984.3,0.0,9.8,5609
2016-03-01T10:00+00:00,105,0.3,2.0,989.3,0.0,7.3,5904
2016-03-01T10:00+00:00,112,0.0,4.4,978.1,0.0,17.4,7604
2016-03-01T10:00+00:00,145,0.0,2.0,970.0,0.1,1.5,6305
2016-03-01T10:00+00:00,5925,0.0,2.9,993.0,0.0,10.0,
2016-03-01T10:00+00:00,12322,0.0,1.2,,0.1,3.4,
2016-03-01T11:00+00:00,1,0.0,2.8,923.2,0.5,3.7,10200
2016-03-01T11:00+00:00,15,0.0,1.5,970.7,0.0,0.9,11104
2016-03-01T11:00+00:00,30,0.0,7.7,967.8,0.0,5.2,16412
2016-03-01T11:00+00:00,39,0.4,0.9,948.5,0.0,2.4,11803
2016-03-01T11:00+00:00,48,0.0,8.5,960.2,1.0,0.9,20212
2016-03-01T11:00+00:00,56,0.0,1.7,987.6,0.0,1.5,3202
2016-03-01T11:00+00:00,93,0.0,1.8,984.2,0.0,9.6,5609
2016-03-01T11:00+00:00,105,0.0,2.6,989.0,0.0,6.5,5904
2016-03-01T11:00+00:00,112,0.0,4.9,980.0,0.1,12.4,7604
