time,station,rr,tl,p,so_h,ff,substation
2016-07-01T00:00+00:00,1,0.0,14.1,929.9,0.0,0.3,10200
2016-07-01T00:00+00:00,15,0.0,17.4,967.6,0.0,3.5,11104
2016-07-01T00:00+00:00,30,0.0,17.7,972.4,0.0,1.2,16412
2016-07-01T00:00+00:00,39,0.0,16.9,949.5,0.0,0.7,11803
2016-07-01T00:00+00:00,48,0.0,17.5,965.9,0.0,0.9,20212
2016-07-01T00:00+00:00,56,0.0,18.1,986.6,0.0,0.3,3202
2016-07-01T00:00+00:00,93,0.0,17.3,985.6,0.0,2.4,5609
2016-07-01T00:00+00:00,105,0.0,18.8,991.9,0.0,1.5,5904
2016-07-01T00:00+00:00,112,0.0,17.2,983.6,0.0,1.3,7604
2016-07-01T00:00+00:00,145,0.0,17.5,968.9,0.0,0.8,6305
2016-07-01T00:00+00:00,5925,0.0,21.2,995.6,0.0,1.3,
2016-07-01T00:00+00:00,12322,0.0,15.4,,0.0,0.7,
2016-07-01T01:00+00:00,1,0.0,14.0,930.0,0.0,0.1,10200
2016-07-01T01:00+00:00,15,0.0,17.1,967.5,0.0,4.2,11104
2016-07-01T01:00+00:00,30,0.0,17.8,972.5,0.0,1.3,16412
2016-07-01T01:00+00:00,39,0.2,16.8,949.3,0.0,0.8,11803
2016-07-01T01:00+00:00,48,0.0,17.3,965.8,0.0,0.8,20212
2016-07-01T01:00+00:00,56,0.0,17.8,986.9,0.0,0.4,3202
2016-07-01T01:00+00:00,93,0.0,16.9,985.8,0.0,2.7,5609
2016-07-01T01:00+00:00,105,0.0,18.4,992.1,0.0,0.3,5904
2016-07-01T01:00+00:00,112,0.0,17.0,983.6,0.0,1.3,7604
2016-07-01T01:00+00:00,145,0.0,17.6,969.0,0.0,1.0,6305
2016-07-01T01:00+00:00,5925,0.0,20.5,995.7,0.0,0.8,
2016-07-01T01:00+00:00,12322,0.0,15.2,,0.0,0.7,
2016-07-01T02:00+00:00,1,0.0,14.1,930.0,0.0,0.4,10200
2016-07-01T02:00+00:00,15,0.0,17.4,967.6,0.0,5.3,11104
2016-07-01T02:00+00:00,30,0.0,17.8,972.7,0.0,1.3,16412
2016-07-01T02:00+00:00,39,0.0,16.0,949.3,0.0,1.4,11803
2016-07-01T02:00+00:00,48,0.0,16.7,966.0,0.0,0.8,20212
2016-07-01T02:00+00:00,56,0.0,17.5,986.9,0.0,0.1,3202
2016-07-01T02:00+00:00,93,0.0,16.7,986.0,0.0,3.1,5609
2016-07-01T02:00+00:00,105,0.0,17.8,992.4,0.0,0.4,5904
2016-07-01T02:00+00:00,112,0.0,16.6,983.8,0.0,0.5,7604
2016-07-01T02:00+00:00,145,0.2,17.2,969.1,0.0,0.7,6305
2016-07-01T02:00+00:00,5925,0.0,19.9,996.0,0.0,0.5,
2016-07-01T02:00+00:00,12322,0.0,15.5,,0.0,1.2,
2016-07-01T03:00+00:00,1,0.0,14.1,930.2,0.0,0.2,10200
2016-07-01T03:00+00:00,15,0.0,15.8,967.7,0.0,3.5,11104
2016-07-01T03:00+00:00,30,0.0,17.9,973.0,0.0,1.3,16412
2016-07-01T03:00+00:00,39,0.0,15.9,949.6,0.0,1.2,11803
2016-07-01T03:00+00:00,48,0.0,16.6,966.4,0.0,1.2,20212
2016-07-01T03:00+00:00,56,0.0,17.5,987.0,0.0,0.3,3202
2016-07-01T03:00+00:00,93,0.0,16.6,986.4,0.0,2.4,5609
2016-07-01T03:00+00:00,105,0.0,18.6,992.6,0.0,2.7,5904
2016-07-01T03:00+00:00,112,0.0,17.1,984.1,0.0,0.2,7604
2016-07-01T03:00+00:00,145,0.1,16.8,969.6,0.0,0.4,6305
2016-07-01T03:00+00:00,5925,0.0,20.3,996.2,0.0,1.3,
2016-07-01T03:00+00:00,12322,0.0,15.2,,0.0,0.8,
2016-07-01T04:00+00:00,1,0.0,14.1,930.5,0.0,0.2,10200
2016-07-01T04:00+00:00,15,0.0,15.3,967.5,0.0,2.8,11104
2016-07-01T04:00+00:00,30,0.0,17.9,973.3,0.0,1.0,16412
2016-07-01T04:00+00:00,39,0.0,15.1,949.8,0.0,1.3,11803
2016-07-01T04:00+00:00,48,0.0,16.6,966.5,0.0,0.8,20212
2016-07-01T04:00+00:00,56,0.0,17.6,987.7,0.0,0.5,3202
2016-07-01T04:00+00:00,93,0.0,16.9,986.7,0.3,2.9,5609
2016-07-01T04:00+00:00,105,0.0,19.0,992.9,0.3,2.7,5904
2016-07-01T04:00+00:00,112,0.0,17.5,984.4,0.1,0.1,7604
2016-07-01T04:00+00:00,145,0.0,16.7,969.8,0.0,0.1,6305
2016-07-01T04:00+00:00,5925,0.0,20.1,996.6,0.2,2.0,
2016-07-01T04:00+00:00,12322,0.0,15.2,,0.0,1.0,
2016-07-01T05:00+00:00,1,0.0,14.3,930.7,0.0,0.4,10200
2016-07-01T05:00+00:00,15,0.0,15.9,967.6,0.1,3.6,11104
2016-07-01T05:00+00:00,30,0.0,18.3,973.6,0.0,1.4,16412
2016-07-01T05:00+00:00,39,0.0,15.8,950.1,0.1,1.2,11803
2016-07-01T05:00+00:00,48,0.0,17.0,966.7,0.3,1.2,20212
2016-07-01T05:00+00:00,56,0.0,18.1,987.8,0.0,0.5,3202
2016-07-01T05:00+00:00,93,0.0,17.5,986.8,0.0,2.7,5609
2016-07-01T05:00+00:00,105,0.0,20.5,993.2,0.8,1.9,5904
2016-07-01T05:00+00:00,112,0.0,17.9,984.7,0.0,1.0,7604
2016-07-01T05:00+00:00,145,0.0,17.9,970.1,0.2,0.4,6305
2016-07-01T05:00+00:00,5925,0.0,21.6,996.8,0.7,1.7,
2016-07-01T05:00+00:00,12322,0.0,15.6,,0.0,0.9,
2016-07-01T06:00+00:00,1,0.0,14.8,931.1,0.0,0.4,10200
2016-07-01T06:00+00:00,15,0.0,18.3,967.6,1.0,1.0,11104
2016-07-01T06:00+00:00,30,0.0,19.1,974.3,0.0,1.5,16412
2016-07-01T06:00+00:00,39,0.0,17.1,950.2,0.9,1.2,11803
2016-07-01T06:00+00:00,48,0.0,18.2,967.1,0.6,1.4,20212
2016-07-01T06:00+00:00,56,0.0,19.3,987.9,0.1,0.0,3202
2016-07-01T06:00+00:00,93,0.0,18.2,987.3,0.0,2.8,5609
2016-07-01T06:00+00:00,105,0.0,21.0,993.6,0.0,2.1,5904
2016-07-01T06:00+00:00,112,0.0,19.0,985.2,0.0,1.0,7604
2016-07-01T06:00+00:00,145,0.0,19.3,970.1,0.6,0.8,6305
2016-07-01T06:00+00:00,5925,0.0,21.8,997.3,0.0,2.0,
2016-07-01T06:00+00:00,12322,0.0,16.8,,0.1,1.0,
2016-07-01T07:00+00:00,1,0.0,15.9,931.3,0.0,0.3,10200
2016-07-01T07:00+00:00,15,0.0,20.2,967.9,1.0,0.3,11104
2016-07-01T07:00+00:00,30,0.0,20.1,974.6,0.0,1.0,16412
2016-07-01T07:00+00:00,39,0.0,19.4,950.1,1.0,1.1,11803
2016-07-01T07:00+00:00,48,0.0,19.0,967.4,0.5,1.1,20212
2016-07-01T07:00+00:00,56,0.0,20.1,988.2,0.0,0.7,3202
2016-07-01T07:00+00:00,93,0.0,19.3,987.6,0.0,3.2,5609
2016-07-01T07:00+00:00,105,0.0,21.2,993.9,0.0,1.7,5904
2016-07-01T07:00+00:00,112,0.0,21.9,985.3,0.2,1.3,7604
2016-07-01T07:00+00:00,145,0.0,22.1,970.3,1.0,1.0,6305
2016-07-01T07:00+00:00,5925,0.0,22.5,997.5,0.0,2.2,
2016-07-01T07:00+00:00,12322,0.0,18.8,,0.8,1.0,
2016-07-01T08:00+00:00,1,0.0,18.1,931.2,1.0,0.4,10200
2016-07-01T08:00+00:00,15,0.0,21.2,967.9,0.6,1.1,11104
2016-07-01T08:00+00:00,30,0.0,21.2,975.1,0.0,0.9,16412
2016-07-01T08:00+00:00,39,0.0,20.6,949.6,1.0,1.3,11803
2016-07-01T08:00+00:00,48,0.0,21.7,967.3,1.0,0.4,20212
2016-07-01T08:00+00:00,56,0.0,22.2,988.5,0.7,0.3,3202
2016-07-01T08:00+00:00,93,0.0,21.6,987.5,0.9,3.2,5609
2016-07-01T08:00+00:00,105,0.0,23.7,994.0,0.3,0.8,5904
2016-07-01T08:00+00:00,112,0.0,24.2,985.4,0.7,1.4,7604
2016-07-01T08:00+00:00,145,0.0,23.8,970.2,1.0,0.7,6305
2016-07-01T08:00+00:00,5925,0.0,24.1,997.6,0.5,2.3,
2016-07-01T08:00+00:00,12322,0.0,19.8,,1.0,1.3,
2016-07-01T09:00+00:00,1,0.0,21.0,931.1,1.0,0.6,10200
2016-07-01T09:00+00:00,15,0.0,22.0,967.9,0.7,0.8,11104
2016-07-01T09:00+00:00,30,0.0,23.4,974.9,0.5,0.3,16412
2016-07-01T09:00+00:00,39,0.0,22.4,949.1,1.0,0.4,11803
2016-07-01T09:00+00:00,48,0.0,22.9,966.9,1.0,0.8,20212
2016-07-01T09:00+00:00,56,0.0,24.4,988.0,1.0,0.5,3202
2016-07-01T09:00+00:00,93,0.0,24.1,987.3,1.0,4.5,5609
2016-07-01T09:00+00:00,105,0.0,24.3,994.1,0.7,1.8,5904
2016-07-01T09:00+00:00,112,0.0,25.2,985.7,1.0,3.2,7604
2016-07-01T09:00+00:00,145,0.0,25.4,969.8,1.0,0.1,6305
2016-07-01T09:00+00:00,5925,0.0,25.3,997.7,0.6,1.9,
2016-07-01T09:00+00:00,12322,0.0,20.9,,1.0,1.3,
2016-07-01T10:00+00:00,1,0.0,21.3,931.0,0.6,0.7,10200
2016-07-01T10:00+00:00,15,0.0,23.0,967.6,0.9,0.4,11104
2016-07-01T10:00+00:00,30,0.0,24.7,974.9,1.0,1.4,16412
2016-07-01T10:00+00:00,39,0.0,23.3,948.6,1.0,0.6,11803
2016-07-01T10:00+00:00,48,0.0,24.3,966.7,1.0,1.5,20212
2016-07-01T10:00+00:00,56,0.0,24.8,987.9,0.8,1.1,3202
2016-07-01T10:00+00:00,93,0.0,25.6,987.3,1.0,4.7,5609
2016-07-01T10:00+00:00,105,0.0,25.8,993.9,0.8,0.6,5904
2016-07-01T10:00+00:00,112,0.0,26.0,985.4,1.0,3.7,7604
2016-07-01T10:00+00:00,145,0.0,26.4,969.7,1.0,0.6,6305
2016-07-01T10:00+00:00,5925,0.0,25.9,997.6,0.9,1.4,
2016-07-01T10:00+00:00,12322,0.0,22.9,,1.0,1.3,
2016-07-01T11:00+00:00,1,0.0,22.5,930.8,0.5,1.5,10200
2016-07-01T11:00+00:00,15,0.0,22.2,967.1,1.0,2.1,11104
2016-07-01T11:00+00:00,30,0.0,24.6,974.7,0.1,1.5,16412
2016-07-01T11:00+00:00,39,0.0,25.1,947.8,1.0,0.4,11803
2016-07-01T11:00+00:00,48,0.0,25.9,966.2,1.0,2.0,20212
2016-07-01T11:00+00:00,56,0.0,26.4,987.4,0.6,0.8,3202
2016-07-01T11:00+00:00,93,0.0,26.6,986.6,1.0,4.3,5609
2016-07-01T11:00+00:00,105,0.0,27.1,993.5,1.0,1.0,5904
2016-07-01T11:00+00:00,112,0.0,27.3,984.9,1.0,2.4,7604
2016-07-01T11:00+00:00,145,0.0,27.3,969.1,1.0,0.7,6305
2016-07-01T11:00+00:00,5925,0.0,27.0,997.1,1.0,1.8,
2016-07-01T11:00+00:00,12322,0.0,25.2,,1.0,1.4,
2016-07-01T12:00+00:00,1,0.0,21.5,930.9,0.1,1.3,10200
2016-07-01T12:00+00:00,15,0.0,23.2,966.8,1.0,1.8,11104
2016-07-01T12:00+00:00,30,0.0,25.8,974.3,1.0,1.1,16412
2016-07-01T12:00+00:00,39,0.0,26.4,947.0,0.7,0.4,11803
2016-07-01T12:00+00:00,48,0.0,26.7,965.6,1.0,2.3,20212
2016-07-01T12:00+00:00,56,0.0,27.2,986.8,1.0,0.9,3202
2016-07-01T12:00+00:00,93,0.0,27.6,986.3,1.0,3.9,5609
2016-07-01T12:00+00:00,105,0.0,27.9,993.0,1.0,1.0,5904
2016-07-01T12:00+00:00,112,0.0,27.4,984.6,0.9,3.6,7604
2016-07-01T12:00+00:00,145,0.0,27.7,968.7,1.0,0.9,6305
2016-07-01T12:00+00:00,5925,0.0,28.1,996.6,1.0,1.7,
2016-07-01T12:00+00:00,12322,0.0,26.6,,1.0,1.4,
2016-07-01T13:00+00:00,1,0.0,22.6,930.7,0.6,1.6,10200
2016-07-01T13:00+00:00,15,0.0,24.0,966.5,1.0,1.9,11104
2016-07-01T13:00+00:00,30,0.0,27.6,974.0,1.0,0.7,16412
2016-07-01T13:00+00:00,39,0.0,27.6,946.2,1.0,1.2,11803
2016-07-01T13:00+00:00,48,0.0,27.2,964.9,1.0,0.8,20212
2016-07-01T13:00+00:00,56,0.0,27.4,986.4,0.9,0.8,3202
2016-07-01T13:00+00:00,93,0.0,29.1,985.8,1.0,3.3,5609
2016-07-01T13:00+00:00,105,0.0,28.6,992.6,1.0,1.5,5904
2016-07-01T13:00+00:00,112,0.0,26.2,984.8,0.2,2.5,7604
2016-07-01T13:00+00:00,145,0.0,28.6,968.0,1.0,0.8,6305
2016-07-01T13:00+00:00,5925,0.0,29.2,996.3,1.0,1.3,
2016-07-01T13:00+00:00,12322,0.0,27.2,,0.7,1.2,
2016-07-01T14:00+00:00,1,0.0,23.4,930.2,1.0,0.5,10200
2016-07-01T14:00+00:00,15,0.0,25.2,966.2,1.0,1.8,11104
2016-07-01T14:00+00:00,30,0.0,27.9,973.5,0.9,1.0,16412
2016-07-01T14:00+00:00,39,0.0,28.8,945.5,1.0,1.8,11803
2016-07-01T14:00+00:00,48,0.0,28.7,964.4,1.0,1.4,20212
2016-07-01T14:00+00:00,56,0.0,27.7,985.7,0.9,0.9,3202
2016-07-01T14:00+00:00,93,0.0,29.5,985.5,1.0,3.2,5609
2016-07-01T14:00+00:00,105,0.0,29.4,992.3,1.0,1.5,5904
2016-07-01T14:00+00:00,112,0.0,25.3,984.5,0.1,4.5,7604
2016-07-01T14:00+00:00,145,0.0,29.0,967.6,1.0,1.0,6305
2016-07-01T14:00+00:00,5925,0.0,30.7,995.8,1.0,1.4,
2016-07-01T14:00+00:00,12322,0.0,27.8,,1.0,0.9,
2016-07-01T15:00+00:00,1,0.0,22.6,930.2,0.4,2.5,10200
2016-07-01T15:00+00:00,15,0.0,25.5,965.8,1.0,1.6,11104
2016-07-01T15:00+00:00,30,0.0,26.2,973.3,0.3,2.1,16412
2016-07-01T15:00+00:00,39,0.0,28.6,945.2,0.9,1.8,11803
2016-07-01T15:00+00:00,48,0.0,27.4,964.2,0.4,1.6,20212
2016-07-01T15:00+00:00,56,0.0,28.0,985.6,1.0,0.9,3202
2016-07-01T15:00+00:00,93,0.0,29.5,984.9,1.0,3.0,5609
2016-07-01T15:00+00:00,105,0.0,29.8,991.7,1.0,2.3,5904
2016-07-01T15:00+00:00,112,0.0,28.1,983.8,0.7,3.4,7604
2016-07-01T15:00+00:00,145,0.0,28.5,967.3,1.0,1.1,6305
2016-07-01T15:00+00:00,5925,0.0,31.2,995.3,1.0,2.1,
2016-07-01T15:00+00:00,12322,0.0,25.9,,0.7,1.6,
2016-07-01T16:00+00:00,1,0.0,23.1,930.0,0.9,1.4,10200
2016-07-01T16:00+00:00,15,0.0,26.3,965.4,1.0,2.0,11104
2016-07-01T16:00+00:00,30,1.7,23.5,973.3,0.1,1.6,16412
2016-07-01T16:00+00:00,39,0.0,28.3,945.1,0.6,2.1,11803
2016-07-01T16:00+00:00,48,0.0,27.8,964.1,0.9,3.1,20212
