time,station,rr,tl,p,so_h,ff,substation
2019-03-01T00:00+00:00,1,0.1,9.3,923.8,0.0,2.6,10200
2019-03-01T00:00+00:00,15,0.0,9.6,968.4,0.0,1.5,11104
2019-03-01T00:00+00:00,30,0.0,9.6,968.2,0.0,1.3,16412
2019-03-01T00:00+00:00,39,0.0,8.2,945.8,0.0,2.0,11803
2019-03-01T00:00+00:00,48,0.0,6.0,960.5,0.0,1.1,20212
2019-03-01T00:00+00:00,56,0.0,10.8,984.0,0.0,0.8,3202
2019-03-01T00:00+00:00,93,0.0,11.5,981.1,0.0,4.8,5609
2019-03-01T00:00+00:00,105,0.0,13.9,987.0,0.0,4.8,5904
2019-03-01T00:00+00:00,112,0.1,13.7,978.7,0.0,6.8,7604
2019-03-01T00:00+00:00,145,0.0,11.5,967.6,0.0,1.7,6305
2019-03-01T00:00+00:00,5925,0.0,14.6,990.7,0.0,4.3,
2019-03-01T00:00+00:00,12322,0.0,8.7,,0.0,0.7,
2019-03-01T01:00+00:00,1,0.2,6.6,924.0,0.0,2.2,10200
2019-03-01T01:00+00:00,15,0.0,10.3,967.8,0.0,2.6,11104
2019-03-01T01:00+00:00,30,0.0,9.4,967.8,0.0,0.5,16412
2019-03-01T01:00+00:00,39,0.0,7.8,945.8,0.0,1.2,11803
2019-03-01T01:00+00:00,48,0.0,4.1,960.4,0.0,0.7,20212
2019-03-01T01:00+00:00,56,0.0,10.6,983.8,0.0,1.4,3202
2019-03-01T01:00+00:00,93,0.0,10.8,981.5,0.0,6.1,5609
2019-03-01T01:00+00:00,105,0.0,13.0,987.0,0.0,5.5,5904
2019-03-01T01:00+00:00,112,0.0,13.9,978.9,0.0,6.9,7604
2019-03-01T01:00+00:00,145,0.0,10.3,967.4,0.0,1.4,6305
2019-03-01T01:00+00:00,5925,0.0,13.5,990.9,0.0,6.2,
2019-03-01T01:00+00:00,12322,0.0,7.5,,0.0,1.6,
2019-03-01T02:00+00:00,1,0.2,6.5,923.6,0.0,1.8,10200
2019-03-01T02:00+00:00,15,0.0,9.5,967.4,0.0,1.4,11104
2019-03-01T02:00+00:00,30,0.0,9.4,967.7,0.0,1.2,16412
2019-03-01T02:00+00:00,39,0.0,7.2,945.7,0.0,1.4,11803
2019-03-01T02:00+00:00,48,0.0,2.7,960.2,0.0,0.6,20212
2019-03-01T02:00+00:00,56,0.0,10.3,983.8,0.0,1.1,3202
2019-03-01T02:00+00:00,93,0.0,10.1,981.2,0.0,6.0,5609
2019-03-01T02:00+00:00,105,0.0,12.3,987.2,0.0,4.6,5904
2019-03-01T02:00+00:00,112,0.0,12.9,978.8,0.0,8.4,7604
2019-03-01T02:00+00:00,145,0.0,10.5,966.7,0.0,2.0,6305
2019-03-01T02:00+00:00,5925,0.0,13.1,990.9,0.0,4.6,
2019-03-01T02:00+00:00,12322,0.0,7.6,,0.0,2.2,
2019-03-01T03:00+00:00,1,0.2,8.2,922.9,0.0,2.0,10200
2019-03-01T03:00+00:00,15,0.0,10.2,966.5,0.0,3.0,11104
2019-03-01T03:00+00:00,30,0.0,9.6,967.5,0.0,1.3,16412
2019-03-01T03:00+00:00,39,0.0,7.6,945.2,0.0,1.5,11803
2019-03-01T03:00+00:00,48,0.0,2.1,960.1,0.0,1.0,20212
2019-03-01T03:00+00:00,56,0.0,10.0,983.7,0.0,1.3,3202
2019-03-01T03:00+00:00,93,0.0,9.9,981.0,0.0,7.1,5609
2019-03-01T03:00+00:00,105,0.0,11.4,986.5,0.0,3.1,5904
2019-03-01T03:00+00:00,112,0.0,12.4,978.6,0.0,6.0,7604
2019-03-01T03:00+00:00,145,0.0,10.3,966.3,0.0,2.0,6305
2019-03-01T03:00+00:00,5925,0.0,12.4,990.2,0.0,3.4,
2019-03-01T03:00+00:00,12322,0.1,6.1,,0.0,2.0,
2019-03-01T04:00+00:00,1,0.0,7.1,923.0,0.0,1.3,10200
2019-03-01T04:00+00:00,15,0.0,10.4,965.8,0.0,2.5,11104
2019-03-01T04:00+00:00,30,0.0,12.7,967.4,0.0,2.0,16412
2019-03-01T04:00+00:00,39,0.0,6.8,944.8,0.0,1.8,11803
2019-03-01T04:00+00:00,48,0.0,2.2,960.1,0.0,0.6,20212
2019-03-01T04:00+00:00,56,0.0,9.6,983.4,0.0,0.9,3202
2019-03-01T04:00+00:00,93,0.0,9.3,981.3,0.0,8.0,5609
2019-03-01T04:00+00:00,105,0.0,11.4,986.8,0.0,4.4,5904
2019-03-01T04:00+00:00,112,0.0,11.9,978.8,0.0,8.5,7604
2019-03-01T04:00+00:00,145,0.0,10.8,965.6,0.0,1.9,6305
2019-03-01T04:00+00:00,5925,0.0,12.0,990.5,0.0,4.6,
2019-03-01T04:00+00:00,12322,0.0,4.7,,0.0,0.6,
2019-03-01T05:00+00:00,1,0.0,7.3,923.3,0.0,1.3,10200
2019-03-01T05:00+00:00,15,0.0,10.2,965.2,0.0,2.9,11104
2019-03-01T05:00+00:00,30,0.0,12.5,967.3,0.0,2.8,16412
2019-03-01T05:00+00:00,39,0.0,6.8,944.3,0.0,0.7,11803
2019-03-01T05:00+00:00,48,0.0,1.7,960.3,0.0,1.1,20212
2019-03-01T05:00+00:00,56,0.1,9.3,983.0,0.0,1.1,3202
2019-03-01T05:00+00:00,93,0.0,9.0,980.9,0.0,5.5,5609
2019-03-01T05:00+00:00,105,0.0,10.5,986.9,0.0,6.0,5904
2019-03-01T05:00+00:00,112,0.0,11.0,978.9,0.0,6.3,7604
2019-03-01T05:00+00:00,145,0.0,10.8,965.2,0.0,2.1,6305
2019-03-01T05:00+00:00,5925,0.0,11.3,990.5,0.0,5.3,
2019-03-01T05:00+00:00,12322,0.0,4.2,,0.0,1.0,
2019-03-01T06:00+00:00,1,0.0,6.9,922.9,0.0,2.0,10200
2019-03-01T06:00+00:00,15,0.0,9.8,964.7,0.0,2.6,11104
2019-03-01T06:00+00:00,30,0.0,11.5,967.6,0.0,2.1,16412
2019-03-01T06:00+00:00,39,0.0,7.4,943.5,0.0,0.8,11803
2019-03-01T06:00+00:00,48,0.0,1.0,960.9,0.0,1.0,20212
2019-03-01T06:00+00:00,56,0.0,8.7,982.9,0.0,0.6,3202
2019-03-01T06:00+00:00,93,0.0,8.7,981.0,0.0,6.0,5609
2019-03-01T06:00+00:00,105,0.0,9.8,986.8,0.0,4.9,5904
2019-03-01T06:00+00:00,112,0.0,10.3,979.0,0.0,4.1,7604
2019-03-01T06:00+00:00,145,0.0,8.9,965.5,0.0,3.2,6305
2019-03-01T06:00+00:00,5925,0.0,10.7,990.7,0.0,4.5,
2019-03-01T06:00+00:00,12322,0.0,3.7,,0.0,0.8,
2019-03-01T07:00+00:00,1,0.0,6.4,923.1,0.0,2.7,10200
2019-03-01T07:00+00:00,15,0.0,9.8,964.2,0.0,2.7,11104
2019-03-01T07:00+00:00,30,0.0,10.1,968.0,0.1,0.3,16412
2019-03-01T07:00+00:00,39,0.0,7.2,943.3,0.3,0.8,11803
2019-03-01T07:00+00:00,48,0.0,3.4,960.8,0.8,0.9,20212
2019-03-01T07:00+00:00,56,0.1,7.8,983.1,0.0,2.2,3202
2019-03-01T07:00+00:00,93,0.0,9.2,980.8,0.3,4.9,5609
2019-03-01T07:00+00:00,105,0.0,10.8,986.8,0.7,4.5,5904
2019-03-01T07:00+00:00,112,0.0,11.5,978.8,0.0,4.2,7604
2019-03-01T07:00+00:00,145,0.0,8.6,965.4,0.0,0.9,6305
2019-03-01T07:00+00:00,5925,0.0,11.2,990.7,0.6,5.2,
2019-03-01T07:00+00:00,12322,0.0,3.1,,0.0,0.7,
2019-03-01T08:00+00:00,1,0.0,7.6,922.9,0.1,2.3,10200
2019-03-01T08:00+00:00,15,0.0,8.9,964.7,0.0,2.2,11104
2019-03-01T08:00+00:00,30,0.0,12.9,967.5,0.5,0.8,16412
2019-03-01T08:00+00:00,39,0.0,8.4,943.2,0.5,2.2,11803
2019-03-01T08:00+00:00,48,0.0,8.4,960.1,1.0,0.5,20212
2019-03-01T08:00+00:00,56,0.8,7.5,982.9,0.0,1.3,3202
2019-03-01T08:00+00:00,93,0.0,9.6,980.9,0.4,6.4,5609
2019-03-01T08:00+00:00,105,0.0,11.4,986.9,0.4,3.9,5904
2019-03-01T08:00+00:00,112,0.0,12.1,978.9,0.1,3.9,7604
2019-03-01T08:00+00:00,145,0.6,7.6,965.3,0.0,1.6,6305
2019-03-01T08:00+00:00,5925,0.0,11.6,990.7,0.5,5.0,
2019-03-01T08:00+00:00,12322,0.0,4.7,,0.8,0.8,
2019-03-01T09:00+00:00,1,0.0,7.7,923.1,0.1,3.2,10200
2019-03-01T09:00+00:00,15,1.4,6.9,965.8,0.0,1.7,11104
2019-03-01T09:00+00:00,30,0.0,14.2,967.3,0.3,1.0,16412
2019-03-01T09:00+00:00,39,0.0,8.5,943.2,0.0,2.0,11803
2019-03-01T09:00+00:00,48,0.0,9.2,959.7,1.0,2.0,20212
2019-03-01T09:00+00:00,56,0.1,7.8,982.4,0.0,1.1,3202
2019-03-01T09:00+00:00,93,0.0,8.8,981.1,0.3,8.3,5609
2019-03-01T09:00+00:00,105,0.0,12.3,986.8,0.5,6.8,5904
2019-03-01T09:00+00:00,112,0.0,12.3,978.4,0.8,8.0,7604
2019-03-01T09:00+00:00,145,0.5,7.5,965.6,0.0,1.6,6305
2019-03-01T09:00+00:00,5925,0.0,11.9,990.5,0.8,5.9,
2019-03-01T09:00+00:00,12322,0.0,5.6,,0.2,0.2,
2019-03-01T10:00+00:00,1,0.0,8.3,922.6,0.0,3.9,10200
2019-03-01T10:00+00:00,15,1.7,6.4,965.5,0.0,1.0,11104
2019-03-01T10:00+00:00,30,0.0,14.6,966.8,0.2,0.4,16412
2019-03-01T10:00+00:00,39,0.0,8.5,943.5,0.0,2.4,11803
