time,station,rr,tl,p,so_h,ff,substation
2020-07-01T00:00+00:00,1,0.0,13.0,927.0,0.0,0.4,10200
2020-07-01T00:00+00:00,15,0.0,17.0,962.1,0.0,0.5,11104
2020-07-01T00:00+00:00,30,0.0,17.1,969.5,0.0,1.3,16412
2020-07-01T00:00+00:00,39,0.0,17.7,944.2,0.0,0.6,11803
2020-07-01T00:00+00:00,48,0.0,17.2,961.9,0.0,0.6,20212
2020-07-01T00:00+00:00,56,0.0,16.9,981.9,0.0,0.4,3202
2020-07-01T00:00+00:00,93,0.0,19.0,981.1,0.0,1.7,5609
2020-07-01T00:00+00:00,105,0.0,19.6,987.9,0.0,0.3,5904
2020-07-01T00:00+00:00,112,0.0,17.3,980.0,0.0,1.2,7604
2020-07-01T00:00+00:00,145,0.0,16.1,964.4,0.0,0.2,6305
2020-07-01T00:00+00:00,5925,0.0,21.7,991.5,0.0,0.9,
2020-07-01T00:00+00:00,12322,,,,,,
2020-07-01T01:00+00:00,1,0.0,12.8,926.8,0.0,0.3,10200
2020-07-01T01:00+00:00,15,0.0,16.9,961.8,0.0,1.3,11104
2020-07-01T01:00+00:00,30,0.0,16.6,969.2,0.0,1.4,16412
2020-07-01T01:00+00:00,39,0.0,16.9,944.1,0.0,0.5,11803
2020-07-01T01:00+00:00,48,0.0,16.7,961.8,0.0,0.8,20212
2020-07-01T01:00+00:00,56,0.0,16.4,981.9,0.0,0.4,3202
2020-07-01T01:00+00:00,93,0.0,17.6,981.0,0.0,0.2,5609
2020-07-01T01:00+00:00,105,0.0,19.7,987.9,0.0,1.4,5904
2020-07-01T01:00+00:00,112,0.0,16.1,980.0,0.0,1.9,7604
2020-07-01T01:00+00:00,145,0.0,16.0,964.2,0.0,0.2,6305
2020-07-01T01:00+00:00,5925,0.0,21.1,991.4,0.0,1.6,
2020-07-01T01:00+00:00,12322,,,,,,
2020-07-01T02:00+00:00,1,0.0,11.9,926.9,0.0,0.2,10200
2020-07-01T02:00+00:00,15,0.0,16.5,961.6,0.0,1.2,11104
2020-07-01T02:00+00:00,30,0.0,16.6,969.0,0.0,1.6,16412
2020-07-01T02:00+00:00,39,0.0,16.7,944.1,0.0,0.3,11803
2020-07-01T02:00+00:00,48,0.0,16.3,961.9,0.0,1.1,20212
