time,station,rr,tl,p,so_h,ff,substation
2022-12-01T00:00+00:00,1,0.0,0.3,930.9,0.0,0.1,10200
2022-12-01T00:00+00:00,105,0.0,2.7,998.7,0.0,1.7,5904
2022-12-01T01:00+00:00,1,0.0,0.5,930.9,0.0,0.2,10200
2022-12-01T01:00+00:00,105,0.0,2.0,998.5,0.0,1.8,5904
2022-12-01T02:00+00:00,1,0.0,0.6,930.8,0.0,0.0,10200
2022-12-01T02:00+00:00,105,0.0,2.1,998.3,0.0,1.7,5904
2022-12-01T03:00+00:00,1,0.0,0.4,930.5,0.0,0.4,10200
2022-12-01T03:00+00:00,105,0.0,2.0,998.4,0.0,1.4,5904
2022-12-01T04:00+00:00,1,0.0,0.6,930.5,0.0,0.1,10200
2022-12-01T04:00+00:00,105,0.0,1.1,998.3,0.0,1.3,5904
2022-12-01T05:00+00:00,1,0.0,0.5,930.5,0.0,0.1,10200
2022-12-01T05:00+00:00,105,0.0,0.9,998.4,0.0,1.4,5904
2022-12-01T06:00+00:00,1,0.4,0.3,930.7,0.0,0.1,10200
2022-12-01T06:00+00:00,105,0.0,1.2,998.9,0.0,0.9,5904
2022-12-01T07:00+00:00,1,0.2,0.3,930.9,0.0,0.0,10200
2022-12-01T07:00+00:00,105,0.0,1.5,999.0,0.0,1.3,5904
2022-12-01T08:00+00:00,1,0.2,0.5,931.1,0.0,0.0,10200
2022-12-01T08:00+00:00,105,0.0,1.5,999.3,0.0,2.5,5904
2022-12-01T09:00+00:00,1,0.5,0.6,931.3,0.0,0.3,10200
2022-12-01T09:00+00:00,105,0.0,2.7,999.5,0.1,1.2,5904
2022-12-01T10:00+00:00,1,0.2,1.1,931.2,0.0,0.2,10200
2022-12-01T10:00+00:00,105,0.0,2.5,999.1,0.6,2.5,5904
2022-12-01T11:00+00:00,1,0.0,1.8,930.7,0.0,0.3,10200
2022-12-01T11:00+00:00,105,0.0,2.9,998.8,0.0,2.4,5904
2022-12-01T12:00+00:00,1,0.1,2.1,930.5,0.0,0.4,10200
2022-12-01T12:00+00:00,105,0.0,3.5,998.5,0.2,2.7,5904
2022-12-01T13:00+00:00,1,0.1,2.0,930.3,0.0,0.6,10200
2022-12-01T13:00+00:00,105,0.0,3.5,998.3,0.0,2.6,5904
2022-12-01T14:00+00:00,1,0.0,2.1,930.4,0.0,0.3,10200
2022-12-01T14:00+00:00,105,0.0,3.6,998.3,0.0,2.0,5904
2022-12-01T15:00+00:00,1,0.3,1.8,930.5,0.0,0.3,10200
2022-12-01T15:00+00:00,105,0.0,3.4,998.3,0.0,1.9,5904
2022-12-01T16:00+00:00,1,0.0,1.7,930.5,0.0,0.6,10200
2022-12-01T16:00+00:00,105,0.0,3.1,998.4,0.0,1.7,5904
2022-12-01T17:00+00:00,1,0.0,1.8,930.7,0.0,0.5,10200
2022-12-01T17:00+00:00,105,0.0,2.7,998.5,0.0,1.7,5904
2022-12-01T18:00+00:00,1,0.0,1.8,930.7,0.0,0.4,10200
2022-12-01T18:00+00:00,105,0.0,1.5,998.7,0.0,1.8,5904
2022-12-01T19:00+00:00,1,0.1,1.8,930.7,0.0,0.1,10200
2022-12-01T19:00+00:00,105,0.0,0.8,998.7,0.0,1.5,5904
2022-12-01T20:00+00:00,1,0.0,1.7,930.5,0.0,0.4,10200
2022-12-01T20:00+00:00,105,0.0,1.1,998.7,0.0,1.8,5904
2022-12-01T21:00+00:00,1,0.0,1.7,930.5,0.0,0.3,10200
2022-12-01T21:00+00:00,105,0.0,1.1,998.7,0.0,1.4,5904
2022-12-01T22:00+00:00,1,0.0,1.6,930.5,0.0,0.2,10200
2022-12-01T22:00+00:00,105,0.0,1.1,998.7,0.0,2.0,5904
2022-12-01T23:00+00:00,1,0.0,1.6,930.2,0.0,0.2,10200
2022-12-01T23:00+00:00,105,0.0,1.0,998.4,0.0,2.1,5904
2022-12-02T00:00+00:00,1,0.0,1.7,929.9,0.0,0.1,10200
2022-12-02T00:00+00:00,105,0.0,0.8,997.9,0.0,2.2,5904
2022-12-02T01:00+00:00,1,0.0,1.5,929.5,0.0,0.2,10200
2022-12-02T01:00+00:00,105,0.0,0.7,997.8,0.0,1.9,5904
2022-12-02T02:00+00:00,1,0.0,1.4,929.2,0.0,0.6,10200
2022-12-02T02:00+00:00,105,0.0,0.5,997.7,0.0,1.5,5904
2022-12-02T03:00+00:00,1,0.0,1.4,928.9,0.0,0.3,10200
2022-12-02T03:00+00:00,105,0.0,0.3,997.6,0.0,1.0,5904
2022-12-02T04:00+00:00,1,0.0,1.5,928.6,0.0,0.1,10200
2022-12-02T04:00+00:00,105,0.0,-0.1,997.1,0.0,1.2,5904
2022-12-02T05:00+00:00,1,0.0,1.5,928.6,0.0,0.4,10200
2022-12-02T05:00+00:00,105,0.0,0.0,997.0,0.0,1.4,5904
2022-12-02T06:00+00:00,1,0.1,1.3,928.4,0.0,1.2,10200
2022-12-02T06:00+00:00,105,0.0,-0.1,997.1,0.0,1.2,5904
2022-12-02T07:00+00:00,1,0.5,0.7,928.6,0.0,1.0,10200
2022-12-02T07:00+00:00,105,0.0,-0.3,997.4,0.0,1.7,5904
2022-12-02T08:00+00:00,1,0.6,0.6,928.7,0.0,0.2,10200
2022-12-02T08:00+00:00,105,0.0,0.0,997.6,0.0,1.6,5904
2022-12-02T09:00+00:00,1,0.2,0.7,928.8,0.0,1.0,10200
2022-12-02T09:00+00:00,105,0.0,0.4,997.6,0.0,1.3,5904
2022-12-02T10:00+00:00,1,0.5,0.4,928.7,0.0,1.1,10200
2022-12-02T10:00+00:00,105,0.0,1.0,997.4,0.0,1.5,5904
2022-12-02T11:00+00:00,1,0.7,0.5,928.4,0.0,0.7,10200
2022-12-02T11:00+00:00,105,0.2,0.6,997.2,0.0,2.1,5904
2022-12-02T12:00+00:00,1,0.2,0.9,928.1,0.0,0.1,10200
2022-12-02T12:00+00:00,105,0.4,0.3,997.1,0.0,2.0,5904
2022-12-02T13:00+00:00,1,0.0,1.2,927.8,0.0,1.5,10200
2022-12-02T13:00+00:00,105,0.6,0.4,996.7,0.0,2.2,5904
2022-12-02T14:00+00:00,1,0.0,1.1,928.0,0.0,1.8,10200
2022-12-02T14:00+00:00,105,0.7,0.4,996.7,0.0,2.7,5904
2022-12-02T15:00+00:00,1,0.0,0.8,928.1,0.0,2.1,10200
2022-12-02T15:00+00:00,105,0.3,0.6,996.7,0.0,2.5,5904
2022-12-02T16:00+00:00,1,0.0,0.6,928.5,0.0,1.5,10200
2022-12-02T16:00+00:00,105,0.1,0.6,996.9,0.0,2.7,5904
2022-12-02T17:00+00:00,1,0.0,0.4,928.6,0.0,1.4,10200
2022-12-02T17:00+00:00,105,0.0,0.7,996.9,0.0,2.8,5904
2022-12-02T18:00+00:00,1,0.0,0.2,928.9,0.0,1.6,10200
2022-12-02T18:00+00:00,105,0.0,0.8,996.9,0.0,3.5,5904
