time,station,rr,tl,p,so_h,ff,substation
2022-03-01T00:00+00:00,1,0.0,-6.7,940.8,0.0,0.3,10200
2022-03-01T00:00+00:00,105,0.0,-1.4,1009.1,0.0,1.6,5904
2022-03-01T01:00+00:00,1,0.0,-7.2,940.5,0.0,0.4,10200
2022-03-01T01:00+00:00,105,0.0,-2.0,1008.8,0.0,2.5,5904
2022-03-01T02:00+00:00,1,0.0,-8.1,940.5,0.0,0.3,10200
2022-03-01T02:00+00:00,105,0.0,-2.2,1008.4,0.0,2.5,5904
2022-03-01T03:00+00:00,1,0.0,-8.6,940.1,0.0,0.8,10200
2022-03-01T03:00+00:00,105,0.0,-2.9,1008.5,0.0,1.6,5904
2022-03-01T04:00+00:00,1,0.0,-9.1,940.0,0.0,0.8,10200
2022-03-01T04:00+00:00,105,0.0,-3.3,1008.2,0.0,1.0,5904
2022-03-01T05:00+00:00,1,0.0,-9.3,939.7,0.0,0.4,10200
2022-03-01T05:00+00:00,105,0.0,-3.2,1008.0,0.0,1.0,5904
2022-03-01T06:00+00:00,1,0.0,-9.8,939.8,0.0,0.4,10200
2022-03-01T06:00+00:00,105,0.0,-2.8,1008.1,0.1,1.7,5904
2022-03-01T07:00+00:00,1,0.0,-7.8,939.9,1.0,0.6,10200
2022-03-01T07:00+00:00,105,0.0,-1.2,1008.4,1.0,0.4,5904
2022-03-01T08:00+00:00,1,0.0,-5.9,939.8,1.0,1.1,10200
2022-03-01T08:00+00:00,105,0.0,0.6,1008.3,1.0,2.6,5904
2022-03-01T09:00+00:00,1,0.0,-2.6,939.2,1.0,0.9,10200
2022-03-01T09:00+00:00,105,0.0,2.4,1008.0,1.0,2.3,5904
2022-03-01T10:00+00:00,1,0.0,0.0,938.7,1.0,1.2,10200
2022-03-01T10:00+00:00,105,0.0,3.1,1007.4,1.0,3.1,5904
2022-03-01T11:00+00:00,1,0.0,2.1,937.9,1.0,1.1,10200
2022-03-01T11:00+00:00,105,0.0,3.8,1007.1,1.0,4.3,5904
2022-03-01T12:00+00:00,1,0.0,3.3,936.8,1.0,1.3,10200
2022-03-01T12:00+00:00,105,0.0,5.4,1006.3,1.0,2.7,5904
2022-03-01T13:00+00:00,1,0.0,4.2,936.0,1.0,1.6,10200
2022-03-01T13:00+00:00,105,0.0,6.1,1005.1,1.0,2.5,5904
2022-03-01T14:00+00:00,1,0.0,5.0,935.6,1.0,1.9,10200
2022-03-01T14:00+00:00,105,0.0,6.4,1004.1,1.0,3.3,5904
2022-03-01T15:00+00:00,1,0.0,5.4,935.3,1.0,1.2,10200
2022-03-01T15:00+00:00,105,0.0,6.2,1003.3,1.0,3.1,5904
2022-03-01T16:00+00:00,1,0.0,2.4,935.2,1.0,1.5,10200
2022-03-01T16:00+00:00,105,0.0,5.4,1003.0,1.0,2.3,5904
2022-03-01T17:00+00:00,1,0.0,0.3,935.2,0.0,1.3,10200
2022-03-01T17:00+00:00,105,0.0,3.9,1003.0,0.3,1.9,5904
2022-03-01T18:00+00:00,1,0.0,-0.7,935.6,0.0,1.0,10200
2022-03-01T18:00+00:00,105,0.0,2.7,1003.3,0.0,3.0,5904
2022-03-01T19:00+00:00,1,0.0,-1.9,935.9,0.0,0.8,10200
2022-03-01T19:00+00:00,105,0.0,3.6,1003.6,0.0,2.7,5904
2022-03-01T20:00+00:00,1,0.0,-3.3,936.0,0.0,0.5,10200
2022-03-01T20:00+00:00,105,0.0,2.8,1003.7,0.0,2.4,5904
2022-03-01T21:00+00:00,1,0.0,-3.7,936.2,0.0,0.4,10200
2022-03-01T21:00+00:00,105,0.0,2.1,1003.5,0.0,2.2,5904
2022-03-01T22:00+00:00,1,0.0,-4.1,936.2,0.0,0.6,10200
2022-03-01T22:00+00:00,105,0.0,2.1,1003.3,0.0,2.6,5904
2022-03-01T23:00+00:00,1,0.0,-5.5,935.6,0.0,0.3,10200
2022-03-01T23:00+00:00,105,0.0,0.5,1002.8,0.0,2.2,5904
2022-03-02T00:00+00:00,1,0.0,-6.0,935.3,0.0,0.6,10200
2022-03-02T00:00+00:00,105,0.0,0.3,1002.4,0.0,2.5,5904
2022-03-02T01:00+00:00,1,0.0,-6.0,934.9,0.0,0.3,10200
2022-03-02T01:00+00:00,105,0.0,-1.3,1002.1,0.0,2.4,5904
2022-03-02T02:00+00:00,1,0.0,-7.0,934.5,0.0,0.5,10200
2022-03-02T02:00+00:00,105,0.0,0.0,1001.6,0.0,3.2,5904
2022-03-02T03:00+00:00,1,0.0,-7.7,934.1,0.0,0.6,10200
2022-03-02T03:00+00:00,105,0.0,-0.9,1001.3,0.0,2.6,5904
2022-03-02T04:00+00:00,1,0.0,-8.1,934.0,0.0,0.1,10200
2022-03-02T04:00+00:00,105,0.0,-0.5,1001.1,0.0,2.5,5904
2022-03-02T05:00+00:00,1,0.0,-8.7,933.5,0.0,0.5,10200
2022-03-02T05:00+00:00,105,0.0,-0.5,1000.7,0.0,3.6,5904
2022-03-02T06:00+00:00,1,0.0,-9.0,933.5,0.1,0.2,10200
2022-03-02T06:00+00:00,105,0.0,-1.0,1000.7,0.1,3.9,5904
2022-03-02T07:00+00:00,1,0.0,-6.9,933.7,1.0,0.6,10200
2022-03-02T07:00+00:00,105,0.0,1.2,1000.7,1.0,3.0,5904
2022-03-02T08:00+00:00,1,0.0,-5.4,933.3,1.0,0.9,10200
2022-03-02T08:00+00:00,105,0.0,3.0,1000.5,1.0,3.2,5904
2022-03-02T09:00+00:00,1,0.0,-2.4,932.6,1.0,1.2,10200
2022-03-02T09:00+00:00,105,0.0,4.0,1000.0,1.0,3.8,5904
2022-03-02T10:00+00:00,1,0.0,1.4,931.8,1.0,0.7,10200
2022-03-02T10:00+00:00,105,0.0,4.6,999.5,1.0,3.3,5904
2022-03-02T11:00+00:00,1,0.0,3.3,930.9,1.0,1.1,10200
2022-03-02T11:00+00:00,105,0.0,5.7,998.8,1.0,3.5,5904
2022-03-02T12:00+00:00,1,0.0,6.6,930.0,1.0,1.0,10200
2022-03-02T12:00+00:00,105,0.0,7.2,998.0,1.0,3.5,5904
2022-03-02T13:00+00:00,1,0.0,6.5,929.6,1.0,1.0,10200
2022-03-02T13:00+00:00,105,0.0,7.2,997.4,1.0,4.0,5904
2022-03-02T14:00+00:00,1,0.0,6.6,929.1,1.0,1.5,10200
2022-03-02T14:00+00:00,105,0.0,7.1,997.0,1.0,3.5,5904
2022-03-02T15:00+00:00,1,0.0,6.4,929.1,1.0,1.0,10200
2022-03-02T15:00+00:00,105,0.0,6.8,996.7,1.0,3.8,5904
2022-03-02T16:00+00:00,1,0.0,2.6,929.0,0.2,2.0,10200
2022-03-02T16:00+00:00,105,0.0,5.8,996.2,1.0,2.6,5904
2022-03-02T17:00+00:00,1,0.0,1.0,929.3,0.0,2.0,10200
2022-03-02T17:00+00:00,105,0.0,3.2,996.2,0.3,2.1,5904
2022-03-02T18:00+00:00,1,0.0,-0.5,929.5,0.0,1.6,10200
2022-03-02T18:00+00:00,105,0.0,1.7,996.0,0.0,2.3,5904
2022-03-02T19:00+00:00,1,0.0,-2.2,929.5,0.0,0.4,10200
2022-03-02T19:00+00:00,105,0.0,1.2,996.0,0.0,2.6,5904
2022-03-02T20:00+00:00,1,0.0,-3.1,929.6,0.0,0.5,10200
2022-03-02T20:00+00:00,105,0.0,1.2,996.0,0.0,2.9,5904
2022-03-02T21:00+00:00,1,0.0,-3.8,929.6,0.0,0.3,10200
2022-03-02T21:00+00:00,105,0.0,0.0,996.0,0.0,2.9,5904
2022-03-02T22:00+00:00,1,0.0,-4.1,929.3,0.0,0.4,10200
2022-03-02T22:00+00:00,105,0.0,-0.8,996.1,0.0,2.4,5904
2022-03-02T23:00+00:00,1,0.0,-5.0,929.3,0.0,0.3,10200
2022-03-02T23:00+00:00,105,0.0,0.2,996.0,0.0,2.3,5904
2022-03-03T00:00+00:00,1,0.0,-5.8,929.1,0.0,0.5,10200
2022-03-03T00:00+00:00,105,0.0,-0.1,995.9,0.0,2.4,5904
2022-03-03T01:00+00:00,1,0.0,-6.3,928.9,0.0,0.4,10200
2022-03-03T01:00+00:00,105,0.0,-1.2,995.8,0.0,2.5,5904
2022-03-03T02:00+00:00,1,0.0,-6.7,928.5,0.0,0.0,10200
2022-03-03T02:00+00:00,105,0.0,-0.6,995.2,0.0,2.2,5904
2022-03-03T03:00+00:00,1,0.0,-7.5,928.0,0.0,0.4,10200
2022-03-03T03:00+00:00,105,0.0,-1.3,994.7,0.0,2.9,5904
2022-03-03T04:00+00:00,1,0.0,-7.7,927.8,0.0,0.4,10200
2022-03-03T04:00+00:00,105,0.0,-0.9,994.6,0.0,3.6,5904
2022-03-03T05:00+00:00,1,0.0,-8.1,927.6,0.0,0.4,10200
2022-03-03T05:00+00:00,105,0.0,-3.0,994.1,0.0,1.9,5904
2022-03-03T06:00+00:00,1,0.0,-8.3,927.6,0.1,0.2,10200
2022-03-03T06:00+00:00,105,0.0,-3.5,994.0,0.1,0.2,5904
2022-03-03T07:00+00:00,1,0.0,-5.9,927.4,1.0,0.8,10200
2022-03-03T07:00+00:00,105,0.0,-0.9,994.1,1.0,0.4,5904
2022-03-03T08:00+00:00,1,0.0,-4.1,927.0,1.0,0.8,10200
2022-03-03T08:00+00:00,105,0.0,2.8,993.9,1.0,0.5,5904
2022-03-03T09:00+00:00,1,0.0,-0.4,926.5,1.0,0.9,10200
2022-03-03T09:00+00:00,105,0.0,4.7,993.4,1.0,2.5,5904
2022-03-03T10:00+00:00,1,0.0,1.1,925.9,0.8,0.8,10200
2022-03-03T10:00+00:00,105,0.0,5.4,992.9,1.0,2.3,5904
2022-03-03T11:00+00:00,1,0.0,3.8,925.3,0.7,0.6,10200
2022-03-03T11:00+00:00,105,0.0,5.8,992.5,1.0,2.6,5904
2022-03-03T12:00+00:00,1,0.0,5.8,924.2,1.0,1.7,10200
2022-03-03T12:00+00:00,105,0.0,6.8,991.7,0.9,3.4,5904
2022-03-03T13:00+00:00,1,0.0,7.6,923.4,1.0,1.1,10200
2022-03-03T13:00+00:00,105,0.0,7.7,991.2,0.7,3.2,5904
2022-03-03T14:00+00:00,1,0.0,7.9,923.3,1.0,2.8,10200
2022-03-03T14:00+00:00,105,0.0,7.5,990.8,0.6,3.3,5904
2022-03-03T15:00+00:00,1,0.0,6.4,923.2,0.1,1.1,10200
