time,station,rr,tl,p,so_h,ff,substation
2021-06-01T00:00+00:00,1,0.0,6.7,930.3,0.0,0.4,10200
2021-06-01T00:00+00:00,15,0.0,10.0,966.7,0.0,1.3,11104
2021-06-01T00:00+00:00,30,0.0,11.3,974.6,0.0,0.8,16412
2021-06-01T00:00+00:00,39,0.0,9.1,949.2,0.0,0.7,11803
2021-06-01T00:00+00:00,48,0.0,10.1,966.8,0.0,0.7,20212
2021-06-01T00:00+00:00,56,0.0,8.7,989.1,0.0,0.3,3202
2021-06-01T00:00+00:00,93,0.0,10.7,988.0,0.0,0.9,5609
2021-06-01T00:00+00:00,105,0.0,13.5,994.7,0.0,3.0,5904
2021-06-01T00:00+00:00,112,0.0,11.4,986.4,0.0,3.2,7604
2021-06-01T00:00+00:00,145,0.0,6.8,970.9,0.0,0.1,6305
2021-06-01T00:00+00:00,5925,0.0,14.5,998.4,0.0,2.6,
2021-06-01T00:00+00:00,12322,,,,,,
2021-06-01T01:00+00:00,1,0.0,6.8,930.3,0.0,0.1,10200
2021-06-01T01:00+00:00,15,0.0,9.1,966.6,0.0,0.9,11104
2021-06-01T01:00+00:00,30,0.0,10.9,974.6,0.0,1.0,16412
2021-06-01T01:00+00:00,39,0.0,9.1,949.5,0.0,1.2,11803
2021-06-01T01:00+00:00,48,0.0,8.6,966.9,0.0,0.8,20212
2021-06-01T01:00+00:00,56,0.0,8.1,989.3,0.0,0.5,3202
2021-06-01T01:00+00:00,93,0.0,9.8,988.1,0.0,0.3,5609
2021-06-01T01:00+00:00,105,0.0,12.6,994.8,0.0,2.8,5904
2021-06-01T01:00+00:00,112,0.0,9.2,986.3,0.0,2.8,7604
2021-06-01T01:00+00:00,145,0.0,6.6,970.8,0.0,0.1,6305
2021-06-01T01:00+00:00,5925,0.0,14.2,998.5,0.0,2.8,
2021-06-01T01:00+00:00,12322,,,,,,
2021-06-01T02:00+00:00,1,0.0,6.4,930.3,0.0,0.1,10200
2021-06-01T02:00+00:00,15,0.0,8.9,966.6,0.0,0.6,11104
2021-06-01T02:00+00:00,30,0.0,10.0,974.7,0.0,0.7,16412
2021-06-01T02:00+00:00,39,0.0,7.8,949.3,0.0,1.3,11803
2021-06-01T02:00+00:00,48,0.0,8.2,966.7,0.0,1.8,20212
2021-06-01T02:00+00:00,56,0.0,7.5,989.3,0.0,0.3,3202
2021-06-01T02:00+00:00,93,0.0,9.1,988.1,0.0,1.3,5609
2021-06-01T02:00+00:00,105,0.0,12.1,994.7,0.0,3.3,5904
2021-06-01T02:00+00:00,112,0.0,9.8,986.3,0.0,3.1,7604
2021-06-01T02:00+00:00,145,0.0,5.6,970.5,0.0,0.1,6305
2021-06-01T02:00+00:00,5925,0.0,13.6,998.4,0.0,2.4,
2021-06-01T02:00+00:00,12322,,,,,,
2021-06-01T03:00+00:00,1,0.0,6.0,930.1,0.0,0.3,10200
2021-06-01T03:00+00:00,15,0.0,8.2,966.5,0.0,0.5,11104
2021-06-01T03:00+00:00,30,0.0,9.0,974.6,0.0,1.2,16412
2021-06-01T03:00+00:00,39,0.0,6.9,949.3,0.0,0.7,11803
2021-06-01T03:00+00:00,48,0.0,6.9,966.9,0.0,1.6,20212
2021-06-01T03:00+00:00,56,0.0,7.2,989.2,0.0,0.4,3202
2021-06-01T03:00+00:00,93,0.0,9.4,988.0,0.0,1.5,5609
