time,station,rr,tl,p,so_h,ff,substation
2015-07-01T00:00+00:00,1,0.0,13.7,933.6,0.0,0.4,10200
2015-07-01T00:00+00:00,15,0.0,18.8,968.0,0.0,0.4,11104
2015-07-01T00:00+00:00,30,0.0,18.1,977.0,0.0,1.8,16412
2015-07-01T00:00+00:00,39,0.0,18.2,951.1,0.0,1.4,11803
2015-07-01T00:00+00:00,48,0.0,16.9,969.3,0.0,0.5,20212
2015-07-01T00:00+00:00,56,0.0,17.3,989.8,0.0,0.1,3202
2015-07-01T00:00+00:00,93,0.0,15.9,989.5,0.0,0.8,5609
2015-07-01T00:00+00:00,105,0.0,17.8,996.1,0.0,0.7,5904
2015-07-01T00:00+00:00,112,0.0,14.5,987.8,0.0,1.9,7604
2015-07-01T00:00+00:00,145,0.0,16.3,971.5,0.0,0.1,6305
2015-07-01T00:00+00:00,5925,0.0,19.9,999.7,0.0,1.1,
2015-07-01T00:00+00:00,12322,0.0,14.8,,0.0,0.1,
2015-07-01T01:00+00:00,1,0.0,13.0,933.6,0.0,0.2,10200
2015-07-01T01:00+00:00,15,0.0,17.9,968.0,0.0,0.5,11104
2015-07-01T01:00+00:00,30,0.0,17.2,977.0,0.0,1.7,16412
2015-07-01T01:00+00:00,39,0.0,16.9,951.1,0.0,0.3,11803
2015-07-01T01:00+00:00,48,0.0,16.2,969.2,0.0,0.6,20212
2015-07-01T01:00+00:00,56,0.0,16.8,989.7,0.0,0.3,3202
2015-07-01T01:00+00:00,93,0.0,15.1,989.5,0.0,0.0,5609
2015-07-01T01:00+00:00,105,0.0,16.6,996.0,0.0,1.0,5904
2015-07-01T01:00+00:00,112,0.0,13.9,987.7,0.0,1.8,7604
2015-07-01T01:00+00:00,145,0.0,15.3,971.3,0.0,0.1,6305
2015-07-01T01:00+00:00,5925,0.0,19.4,999.7,0.0,0.9,
2015-07-01T01:00+00:00,12322,0.0,14.0,,0.0,0.4,
2015-07-01T02:00+00:00,1,0.0,12.1,933.6,0.0,0.2,10200
2015-07-01T02:00+00:00,15,0.0,17.2,967.9,0.0,0.1,11104
2015-07-01T02:00+00:00,30,0.0,17.0,976.8,0.0,1.2,16412
2015-07-01T02:00+00:00,39,0.0,16.5,951.1,0.0,0.7,11803
2015-07-01T02:00+00:00,48,0.0,15.8,969.0,0.0,1.1,20212
2015-07-01T02:00+00:00,56,0.0,16.1,989.8,0.0,0.2,3202
2015-07-01T02:00+00:00,93,0.0,14.8,989.5,0.0,0.2,5609
2015-07-01T02:00+00:00,105,0.0,15.8,996.0,0.0,0.0,5904
2015-07-01T02:00+00:00,112,0.0,13.8,987.6,0.0,1.3,7604
2015-07-01T02:00+00:00,145,0.0,14.4,971.3,0.0,0.1,6305
2015-07-01T02:00+00:00,5925,0.0,18.8,999.6,0.0,0.6,
2015-07-01T02:00+00:00,12322,0.0,13.8,,0.0,0.5,
2015-07-01T03:00+00:00,1,0.0,11.6,933.7,0.0,0.1,10200
2015-07-01T03:00+00:00,15,0.0,16.8,968.1,0.0,0.4,11104
2015-07-01T03:00+00:00,30,0.0,16.9,977.0,0.0,1.2,16412
2015-07-01T03:00+00:00,39,0.0,15.5,951.4,0.0,0.3,11803
2015-07-01T03:00+00:00,48,0.0,15.2,969.3,0.0,0.9,20212
2015-07-01T03:00+00:00,56,0.0,15.7,989.9,0.0,0.2,3202
2015-07-01T03:00+00:00,93,0.0,14.3,989.6,0.0,0.7,5609
2015-07-01T03:00+00:00,105,0.0,15.5,996.2,0.0,0.1,5904
2015-07-01T03:00+00:00,112,0.0,13.4,987.8,0.0,1.5,7604
2015-07-01T03:00+00:00,145,0.0,14.3,971.4,0.0,0.0,6305
2015-07-01T03:00+00:00,5925,0.0,18.5,999.9,0.0,0.5,
2015-07-01T03:00+00:00,12322,0.0,13.2,,0.0,0.3,
2015-07-01T04:00+00:00,1,0.0,11.4,933.7,0.1,0.3,10200
2015-07-01T04:00+00:00,15,0.0,16.8,968.6,0.0,0.5,11104
2015-07-01T04:00+00:00,30,0.0,16.5,977.0,0.1,0.9,16412
2015-07-01T04:00+00:00,39,0.0,15.5,951.8,0.1,0.4,11803
2015-07-01T04:00+00:00,48,0.0,15.0,969.6,0.2,0.8,20212
2015-07-01T04:00+00:00,56,0.0,15.7,990.2,0.4,0.2,3202
2015-07-01T04:00+00:00,93,0.0,14.3,989.9,0.5,0.8,5609
2015-07-01T04:00+00:00,105,0.0,15.7,996.5,0.2,0.0,5904
2015-07-01T04:00+00:00,112,0.0,13.6,988.0,0.1,1.1,7604
2015-07-01T04:00+00:00,145,0.0,14.1,971.5,0.0,0.1,6305
2015-07-01T04:00+00:00,5925,0.0,18.9,1000.1,0.4,0.2,
2015-07-01T04:00+00:00,12322,0.0,13.0,,0.0,1.2,
2015-07-01T05:00+00:00,1,0.0,14.0,934.0,1.0,0.1,10200
2015-07-01T05:00+00:00,15,0.0,16.8,968.8,0.1,0.1,11104
2015-07-01T05:00+00:00,30,0.0,17.9,977.1,1.0,1.3,16412
2015-07-01T05:00+00:00,39,0.0,16.5,951.8,1.0,1.1,11803
2015-07-01T05:00+00:00,48,0.0,17.4,969.8,1.0,0.7,20212
2015-07-01T05:00+00:00,56,0.0,17.2,990.2,1.0,0.5,3202
2015-07-01T05:00+00:00,93,0.0,16.5,990.2,1.0,0.6,5609
2015-07-01T05:00+00:00,105,0.0,18.2,996.8,1.0,0.2,5904
2015-07-01T05:00+00:00,112,0.0,16.5,988.1,0.7,1.3,7604
2015-07-01T05:00+00:00,145,0.0,16.2,971.8,0.9,0.3,6305
2015-07-01T05:00+00:00,5925,0.0,19.2,1000.4,1.0,0.1,
2015-07-01T05:00+00:00,12322,0.0,15.1,,0.6,0.4,
2015-07-01T06:00+00:00,1,0.0,16.3,934.0,1.0,0.3,10200
2015-07-01T06:00+00:00,15,0.0,21.0,968.9,1.0,0.1,11104
2015-07-01T06:00+00:00,30,0.0,19.7,977.3,1.0,1.1,16412
2015-07-01T06:00+00:00,39,0.0,18.7,951.8,1.0,1.0,11803
2015-07-01T06:00+00:00,48,0.0,19.7,969.8,1.0,0.1,20212
2015-07-01T06:00+00:00,56,0.0,20.0,990.4,1.0,0.3,3202
2015-07-01T06:00+00:00,93,0.0,18.7,990.4,1.0,0.6,5609
2015-07-01T06:00+00:00,105,0.0,21.3,997.1,1.0,0.7,5904
2015-07-01T06:00+00:00,112,0.0,20.7,988.6,1.0,0.0,7604
2015-07-01T06:00+00:00,145,0.0,18.9,972.0,1.0,0.3,6305
2015-07-01T06:00+00:00,5925,0.0,21.8,1000.8,1.0,0.7,
2015-07-01T06:00+00:00,12322,0.0,16.9,,1.0,1.0,
2015-07-01T07:00+00:00,1,0.0,18.2,934.0,1.0,0.2,10200
2015-07-01T07:00+00:00,15,0.0,23.1,968.9,1.0,0.2,11104
2015-07-01T07:00+00:00,30,0.0,23.1,977.4,1.0,0.6,16412
2015-07-01T07:00+00:00,39,0.0,21.3,951.3,1.0,1.4,11803
2015-07-01T07:00+00:00,48,0.0,20.9,969.9,1.0,0.9,20212
