time,station,rr,tl,p,so_h,ff,substation
2015-09-01T00:00+00:00,1,0.0,15.8,926.7,0.0,0.1,10200
2015-09-01T00:00+00:00,15,0.0,20.7,962.9,0.0,2.4,11104
2015-09-01T00:00+00:00,30,0.0,18.2,968.8,0.0,1.3,16412
2015-09-01T00:00+00:00,39,0.0,19.5,945.2,0.0,1.5,11803
2015-09-01T00:00+00:00,48,0.0,17.3,962.7,0.0,0.8,20212
2015-09-01T00:00+00:00,56,0.0,21.4,980.9,0.0,0.2,3202
2015-09-01T00:00+00:00,93,0.0,20.0,979.9,0.0,1.9,5609
2015-09-01T00:00+00:00,105,0.0,19.7,986.3,0.0,1.2,5904
2015-09-01T00:00+00:00,112,0.0,18.0,978.1,0.0,1.6,7604
2015-09-01T00:00+00:00,145,0.0,19.1,964.2,0.0,0.1,6305
2015-09-01T00:00+00:00,5925,0.0,23.6,989.9,0.0,0.7,
2015-09-01T00:00+00:00,12322,0.0,17.2,,0.0,0.4,
2015-09-01T01:00+00:00,1,0.0,14.8,926.5,0.0,0.2,10200
2015-09-01T01:00+00:00,15,0.0,21.5,962.4,0.0,3.9,11104
2015-09-01T01:00+00:00,30,0.0,17.6,968.6,0.0,0.6,16412
2015-09-01T01:00+00:00,39,0.0,19.5,945.3,0.0,2.4,11803
2015-09-01T01:00+00:00,48,0.0,16.7,962.5,0.0,1.0,20212
2015-09-01T01:00+00:00,56,0.0,20.6,980.7,0.0,0.1,3202
2015-09-01T01:00+00:00,93,0.0,20.5,979.8,0.0,2.7,5609
2015-09-01T01:00+00:00,105,0.0,19.6,986.2,0.0,0.7,5904
2015-09-01T01:00+00:00,112,0.0,17.5,977.7,0.0,1.3,7604
2015-09-01T01:00+00:00,145,0.0,18.0,964.0,0.0,0.0,6305
2015-09-01T01:00+00:00,5925,0.0,22.8,989.8,0.0,1.0,
2015-09-01T01:00+00:00,12322,0.0,16.9,,0.0,0.2,
2015-09-01T02:00+00:00,1,0.0,14.3,926.4,0.0,0.2,10200
2015-09-01T02:00+00:00,15,0.0,22.2,962.0,0.0,5.0,11104
2015-09-01T02:00+00:00,30,0.0,17.7,968.2,0.0,1.2,16412
2015-09-01T02:00+00:00,39,0.0,18.9,944.9,0.0,2.6,11803
2015-09-01T02:00+00:00,48,0.0,16.2,962.6,0.0,1.1,20212
2015-09-01T02:00+00:00,56,0.0,19.9,981.1,0.0,0.3,3202
2015-09-01T02:00+00:00,93,0.0,20.0,979.8,0.0,3.3,5609
2015-09-01T02:00+00:00,105,0.0,18.5,986.1,0.0,0.3,5904
2015-09-01T02:00+00:00,112,0.0,17.5,977.9,0.0,0.8,7604
2015-09-01T02:00+00:00,145,0.0,17.9,964.2,0.0,0.1,6305
2015-09-01T02:00+00:00,5925,0.0,22.4,989.7,0.0,0.7,
2015-09-01T02:00+00:00,12322,0.0,17.2,,0.0,0.7,
2015-09-01T03:00+00:00,1,0.0,13.8,926.5,0.0,0.1,10200
2015-09-01T03:00+00:00,15,0.0,19.1,961.6,0.0,2.0,11104
2015-09-01T03:00+00:00,30,0.0,19.0,968.2,0.0,2.2,16412
2015-09-01T03:00+00:00,39,0.0,17.8,944.5,0.0,1.6,11803
2015-09-01T03:00+00:00,48,0.0,15.7,962.7,0.0,1.1,20212
2015-09-01T03:00+00:00,56,0.0,19.2,981.2,0.0,0.3,3202
2015-09-01T03:00+00:00,93,0.0,19.4,980.1,0.0,3.1,5609
2015-09-01T03:00+00:00,105,0.0,18.0,986.5,0.0,0.3,5904
2015-09-01T03:00+00:00,112,0.0,17.6,978.1,0.0,0.3,7604
2015-09-01T03:00+00:00,145,0.0,17.8,964.0,0.0,0.1,6305
2015-09-01T03:00+00:00,5925,0.0,22.0,990.0,0.0,0.4,
2015-09-01T03:00+00:00,12322,0.0,16.6,,0.0,0.3,
2015-09-01T04:00+00:00,1,0.0,13.5,926.6,0.0,0.1,10200
2015-09-01T04:00+00:00,15,0.0,18.0,961.2,0.0,0.7,11104
2015-09-01T04:00+00:00,30,0.0,19.5,968.2,0.0,2.5,16412
2015-09-01T04:00+00:00,39,0.0,17.3,944.4,0.0,1.1,11803
2015-09-01T04:00+00:00,48,0.0,15.5,962.6,0.0,1.1,20212
2015-09-01T04:00+00:00,56,0.0,18.8,981.1,0.0,0.1,3202
2015-09-01T04:00+00:00,93,0.0,19.2,980.2,0.0,3.2,5609
2015-09-01T04:00+00:00,105,0.0,17.8,986.7,0.0,0.5,5904
2015-09-01T04:00+00:00,112,0.0,16.1,978.4,0.0,1.0,7604
2015-09-01T04:00+00:00,145,0.0,17.0,963.4,0.0,0.1,6305
