time,station,rr,tl,p,so_h,ff,substation
2023-11-01T00:00+00:00,1,0.1,6.5,924.2,0.0,0.6,10200
2023-11-01T00:00+00:00,15,0.0,9.2,963.0,0.0,5.2,11104
2023-11-01T00:00+00:00,30,0.0,6.0,970.9,,,16414
2023-11-01T00:00+00:00,39,0.0,6.4,944.7,0.0,0.8,11803
2023-11-01T00:00+00:00,48,0.0,6.0,963.0,0.0,0.7,20212
2023-11-01T00:00+00:00,56,0.0,10.4,982.5,0.0,0.8,3202
2023-11-01T00:00+00:00,93,0.0,10.3,981.2,0.0,,5609
2023-11-01T00:00+00:00,105,0.0,10.4,987.7,0.0,3.4,5904
2023-11-01T00:00+00:00,112,0.0,11.3,980.0,0.0,2.2,7604
2023-11-01T00:00+00:00,145,0.1,8.0,965.3,0.0,0.4,6305
2023-11-01T00:00+00:00,5925,0.0,11.9,991.5,0.0,3.1,
2023-11-01T00:00+00:00,12322,,,,,,
2023-11-01T01:00+00:00,1,0.2,6.1,924.9,0.0,0.4,10200
2023-11-01T01:00+00:00,15,0.0,9.1,962.4,0.0,6.1,11104
2023-11-01T01:00+00:00,30,0.0,5.6,971.3,,,16414
2023-11-01T01:00+00:00,39,0.0,6.4,945.1,0.0,1.1,11803
2023-11-01T01:00+00:00,48,0.0,6.1,963.2,0.0,0.6,20212
2023-11-01T01:00+00:00,56,0.0,10.2,982.9,0.0,0.6,3202
2023-11-01T01:00+00:00,93,0.0,10.2,981.5,0.0,,5609
2023-11-01T01:00+00:00,105,0.0,11.0,988.3,0.0,4.7,5904
2023-11-01T01:00+00:00,112,0.0,11.6,980.4,0.0,3.0,7604
2023-11-01T01:00+00:00,145,0.0,7.6,965.3,0.0,1.4,6305
2023-11-01T01:00+00:00,5925,0.0,12.2,992.1,0.0,3.9,
2023-11-01T01:00+00:00,12322,,,,,,
2023-11-01T02:00+00:00,1,0.1,5.9,925.1,0.0,0.2,10200
2023-11-01T02:00+00:00,15,0.0,9.8,961.5,0.0,5.8,11104
2023-11-01T02:00+00:00,30,0.0,5.2,971.3,,,16414
2023-11-01T02:00+00:00,39,0.0,6.9,944.9,0.0,1.3,11803
2023-11-01T02:00+00:00,48,0.0,5.9,963.4,0.0,1.2,20212
2023-11-01T02:00+00:00,56,0.0,9.9,982.6,0.0,0.4,3202
2023-11-01T02:00+00:00,93,0.0,10.4,981.5,0.0,,5609
2023-11-01T02:00+00:00,105,0.0,11.3,988.3,0.0,4.2,5904
2023-11-01T02:00+00:00,112,0.0,10.5,980.9,0.0,1.7,7604
2023-11-01T02:00+00:00,145,0.0,6.8,965.2,0.0,1.6,6305
2023-11-01T02:00+00:00,5925,0.0,12.4,992.2,0.0,3.8,
2023-11-01T02:00+00:00,12322,,,,,,
2023-11-01T03:00+00:00,1,0.0,5.6,925.3,0.0,0.1,10200
2023-11-01T03:00+00:00,15,0.0,9.3,960.9,0.0,6.7,11104
2023-11-01T03:00+00:00,30,0.0,4.8,971.3,,,16414
2023-11-01T03:00+00:00,39,0.0,6.1,944.3,0.0,1.2,11803
2023-11-01T03:00+00:00,48,0.0,5.9,963.5,0.0,0.5,20212
2023-11-01T03:00+00:00,56,0.0,9.4,982.7,0.0,0.6,3202
2023-11-01T03:00+00:00,93,0.0,10.3,981.8,0.0,,5609
2023-11-01T03:00+00:00,105,0.0,11.5,988.5,0.0,3.4,5904
2023-11-01T03:00+00:00,112,0.2,9.5,981.0,0.0,1.7,7604
2023-11-01T03:00+00:00,145,0.0,7.5,965.1,0.0,1.5,6305
2023-11-01T03:00+00:00,5925,0.0,12.6,992.4,0.0,3.6,
2023-11-01T03:00+00:00,12322,,,,,,
2023-11-01T04:00+00:00,1,0.0,5.1,925.3,0.0,0.3,10200
2023-11-01T04:00+00:00,15,0.0,9.4,960.4,0.0,6.4,11104
2023-11-01T04:00+00:00,30,0.0,4.9,971.6,,,16414
2023-11-01T04:00+00:00,39,0.0,6.0,944.0,0.0,1.1,11803
2023-11-01T04:00+00:00,48,0.0,5.9,963.6,0.0,0.1,20212
2023-11-01T04:00+00:00,56,0.0,8.3,982.7,0.0,0.7,3202
2023-11-01T04:00+00:00,93,0.0,9.8,981.8,0.0,,5609
2023-11-01T04:00+00:00,105,0.0,11.7,988.7,0.0,3.9,5904
2023-11-01T04:00+00:00,112,0.0,9.1,981.2,0.0,1.6,7604
2023-11-01T04:00+00:00,145,0.0,7.2,964.4,0.0,3.3,6305
2023-11-01T04:00+00:00,5925,0.0,12.8,992.5,0.0,4.3,
2023-11-01T04:00+00:00,12322,,,,,,
2023-11-01T05:00+00:00,1,0.0,4.4,925.4,0.0,0.4,10200
2023-11-01T05:00+00:00,15,0.0,8.9,959.8,0.0,6.4,11104
2023-11-01T05:00+00:00,30,0.0,4.2,971.6,,,16414
2023-11-01T05:00+00:00,39,0.0,4.9,943.5,0.0,0.8,11803
2023-11-01T05:00+00:00,48,0.0,5.6,963.6,0.0,1.3,20212
2023-11-01T05:00+00:00,56,0.0,7.5,982.3,0.0,0.4,3202
2023-11-01T05:00+00:00,93,0.0,8.8,981.8,0.0,,5609
2023-11-01T05:00+00:00,105,0.0,10.6,988.8,0.0,3.7,5904
2023-11-01T05:00+00:00,112,0.0,7.6,981.1,0.0,1.6,7604
2023-11-01T05:00+00:00,145,0.0,7.6,963.6,0.0,2.3,6305
2023-11-01T05:00+00:00,5925,0.0,12.2,992.5,0.0,4.9,
2023-11-01T05:00+00:00,12322,,,,,,
2023-11-01T06:00+00:00,1,0.0,4.1,925.5,0.0,0.9,10200
2023-11-01T06:00+00:00,15,0.0,8.7,959.3,0.0,6.2,11104
2023-11-01T06:00+00:00,30,0.0,3.9,971.8,,,16414
2023-11-01T06:00+00:00,39,0.0,5.1,943.2,0.0,0.5,11803
2023-11-01T06:00+00:00,48,0.0,5.6,963.5,0.0,2.1,20212
2023-11-01T06:00+00:00,56,0.0,7.2,982.1,0.0,0.4,3202
2023-11-01T06:00+00:00,93,0.0,7.6,981.5,0.1,,5609
2023-11-01T06:00+00:00,105,0.0,9.3,988.8,0.1,2.9,5904
2023-11-01T06:00+00:00,112,0.0,6.0,980.7,0.2,1.2,7604
2023-11-01T06:00+00:00,145,0.0,7.6,963.6,0.0,2.3,6305
2023-11-01T06:00+00:00,5925,0.0,11.7,992.5,0.2,3.8,
2023-11-01T06:00+00:00,12322,,,,,,
2023-11-01T07:00+00:00,1,0.0,4.0,925.7,0.0,0.4,10200
2023-11-01T07:00+00:00,15,0.0,8.3,959.2,0.0,6.2,11104
2023-11-01T07:00+00:00,30,0.0,5.3,971.8,,,16414
2023-11-01T07:00+00:00,39,0.0,5.8,943.3,0.0,0.6,11803
2023-11-01T07:00+00:00,48,0.0,5.8,964.1,0.0,0.8,20212
2023-11-01T07:00+00:00,56,0.0,7.9,982.2,0.7,0.0,3202
2023-11-01T07:00+00:00,93,0.0,8.1,981.5,0.7,,5609
2023-11-01T07:00+00:00,105,0.0,10.5,988.7,1.0,2.7,5904
2023-11-01T07:00+00:00,112,0.0,7.9,980.9,1.0,1.1,7604
2023-11-01T07:00+00:00,145,0.0,8.2,963.5,0.0,3.0,6305
2023-11-01T07:00+00:00,5925,0.0,11.8,992.5,1.0,2.6,
2023-11-01T07:00+00:00,12322,,,,,,
2023-11-01T08:00+00:00,1,0.0,4.4,925.9,0.0,0.8,10200
2023-11-01T08:00+00:00,15,0.0,8.1,958.9,0.8,1.7,11104
2023-11-01T08:00+00:00,30,0.0,7.1,971.6,,,16414
2023-11-01T08:00+00:00,39,0.0,7.1,942.7,0.0,0.2,11803
2023-11-01T08:00+00:00,48,0.0,6.4,964.3,0.0,0.8,20212
2023-11-01T08:00+00:00,56,0.0,9.2,982.0,0.3,0.5,3202
2023-11-01T08:00+00:00,93,0.0,10.4,981.3,0.9,,5609
2023-11-01T08:00+00:00,105,0.0,13.2,988.4,0.7,1.8,5904
2023-11-01T08:00+00:00,112,0.0,10.1,981.0,1.0,1.3,7604
2023-11-01T08:00+00:00,145,0.0,9.8,962.9,0.3,2.9,6305
2023-11-01T08:00+00:00,5925,0.0,12.6,992.3,0.8,2.3,
2023-11-01T08:00+00:00,12322,,,,,,
2023-11-01T09:00+00:00,1,0.0,5.1,925.7,0.0,0.9,10200
2023-11-01T09:00+00:00,15,0.0,10.1,958.8,1.0,1.0,11104
2023-11-01T09:00+00:00,30,0.0,8.3,971.8,,,16414
2023-11-01T09:00+00:00,39,0.0,8.3,942.2,0.7,1.3,11803
2023-11-01T09:00+00:00,48,0.0,6.4,964.1,0.0,1.1,20212
2023-11-01T09:00+00:00,56,0.0,11.6,981.6,1.0,0.9,3202
2023-11-01T09:00+00:00,93,0.0,12.2,981.2,1.0,,5609
2023-11-01T09:00+00:00,105,0.0,15.0,988.8,1.0,2.3,5904
2023-11-01T09:00+00:00,112,0.0,13.4,980.9,0.9,1.2,7604
2023-11-01T09:00+00:00,145,0.0,11.3,962.3,1.0,3.4,6305
2023-11-01T09:00+00:00,5925,0.0,14.3,992.6,1.0,2.2,
2023-11-01T09:00+00:00,12322,,,,,,
2023-11-01T10:00+00:00,1,0.0,6.6,925.2,0.1,1.0,10200
2023-11-01T10:00+00:00,15,0.0,10.7,958.5,1.0,0.8,11104
2023-11-01T10:00+00:00,30,0.0,10.0,971.1,,,16414
2023-11-01T10:00+00:00,39,0.0,9.4,941.1,1.0,2.1,11803
2023-11-01T10:00+00:00,48,0.0,6.7,963.5,0.0,1.4,20212
2023-11-01T10:00+00:00,56,0.0,13.4,981.1,1.0,1.2,3202
2023-11-01T10:00+00:00,93,0.0,14.2,980.8,1.0,,5609
2023-11-01T10:00+00:00,105,0.0,16.3,988.5,1.0,3.2,5904
2023-11-01T10:00+00:00,112,0.0,15.5,980.4,1.0,2.6,7604
2023-11-01T10:00+00:00,145,0.0,12.9,961.5,1.0,3.2,6305
2023-11-01T10:00+00:00,5925,0.0,15.4,992.4,1.0,4.0,
2023-11-01T10:00+00:00,12322,,,,,,
2023-11-01T11:00+00:00,1,0.0,9.5,924.1,1.0,0.8,10200
2023-11-01T11:00+00:00,15,0.0,11.2,957.6,0.2,1.3,11104
2023-11-01T11:00+00:00,30,0.0,11.0,970.4,,,16414
2023-11-01T11:00+00:00,39,0.0,10.2,940.0,0.9,3.3,11803
2023-11-01T11:00+00:00,48,0.0,7.1,962.9,0.0,0.6,20212
2023-11-01T11:00+00:00,56,0.0,14.7,979.7,1.0,0.9,3202
2023-11-01T11:00+00:00,93,0.0,15.3,979.6,1.0,,5609
2023-11-01T11:00+00:00,105,0.0,16.5,987.6,1.0,3.8,5904
2023-11-01T11:00+00:00,112,0.0,16.9,979.3,1.0,3.7,7604
