time,station,rr,tl,p,so_h,ff,substation
2023-02-01T00:00+00:00,1,0.0,3.0,927.5,0.0,1.5,10200
2023-02-01T00:00+00:00,15,0.0,3.2,974.0,0.0,1.4,11104
2023-02-01T00:00+00:00,30,0.0,-1.0,,,,16414
2023-02-01T00:00+00:00,39,0.0,0.4,951.6,0.0,0.1,11803
2023-02-01T00:00+00:00,48,0.0,-4.6,967.1,0.0,1.1,20212
2023-02-01T00:00+00:00,56,0.3,2.8,990.1,0.0,1.2,3202
2023-02-01T00:00+00:00,93,0.0,3.2,987.7,0.0,7.2,5609
2023-02-01T00:00+00:00,105,0.0,4.3,992.2,0.0,12.5,5904
2023-02-01T00:00+00:00,112,0.0,5.9,983.1,0.0,9.7,7604
2023-02-01T00:00+00:00,145,0.0,3.6,973.1,0.0,0.9,6305
2023-02-01T00:00+00:00,5925,0.0,4.9,995.7,0.0,11.4,
2023-02-01T00:00+00:00,12322,,,,,,
2023-02-01T01:00+00:00,1,0.0,3.7,927.3,0.0,2.3,10200
2023-02-01T01:00+00:00,15,0.0,3.6,973.7,0.0,2.2,11104
2023-02-01T01:00+00:00,30,0.0,-1.0,,,,16414
2023-02-01T01:00+00:00,39,0.0,-0.9,951.2,0.0,0.9,11803
2023-02-01T01:00+00:00,48,0.0,-5.2,967.0,0.0,1.3,20212
2023-02-01T01:00+00:00,56,0.1,3.1,990.0,0.0,1.8,3202
2023-02-01T01:00+00:00,93,0.0,3.0,987.3,0.0,8.0,5609
2023-02-01T01:00+00:00,105,0.0,4.5,992.4,0.0,12.1,5904
2023-02-01T01:00+00:00,112,0.0,5.6,982.7,0.0,14.7,7604
2023-02-01T01:00+00:00,145,0.0,4.7,973.2,0.0,1.9,6305
2023-02-01T01:00+00:00,5925,0.0,5.1,996.0,0.0,11.2,
2023-02-01T01:00+00:00,12322,,,,,,
2023-02-01T02:00+00:00,1,0.0,3.0,927.3,0.0,1.6,10200
2023-02-01T02:00+00:00,15,0.0,3.5,973.5,0.0,2.2,11104
2023-02-01T02:00+00:00,30,0.0,-1.2,,,,16414
2023-02-01T02:00+00:00,39,0.0,-1.8,951.0,0.0,0.1,11803
2023-02-01T02:00+00:00,48,0.0,-6.3,966.6,0.0,0.9,20212
2023-02-01T02:00+00:00,56,0.0,3.6,989.7,0.0,1.5,3202
2023-02-01T02:00+00:00,93,0.0,3.1,987.3,0.0,7.6,5609
2023-02-01T02:00+00:00,105,0.0,4.4,992.3,0.0,10.9,5904
2023-02-01T02:00+00:00,112,0.0,6.0,982.7,0.0,16.3,7604
2023-02-01T02:00+00:00,145,0.0,3.4,972.6,0.0,1.7,6305
2023-02-01T02:00+00:00,5925,0.0,5.2,996.0,0.0,9.4,
2023-02-01T02:00+00:00,12322,,,,,,
2023-02-01T03:00+00:00,1,0.0,3.3,927.0,0.0,1.9,10200
2023-02-01T03:00+00:00,15,0.0,3.7,973.5,0.0,2.4,11104
2023-02-01T03:00+00:00,30,0.0,-1.4,,,,16414
2023-02-01T03:00+00:00,39,0.0,-2.2,950.7,0.0,0.7,11803
2023-02-01T03:00+00:00,48,0.0,-6.2,966.5,0.0,1.1,20212
2023-02-01T03:00+00:00,56,0.3,3.8,989.3,0.0,1.3,3202
2023-02-01T03:00+00:00,93,0.0,3.1,986.9,0.0,6.9,5609
2023-02-01T03:00+00:00,105,0.0,4.9,992.8,0.0,10.1,5904
2023-02-01T03:00+00:00,112,0.0,5.3,983.1,0.0,14.4,7604
2023-02-01T03:00+00:00,145,0.1,3.5,972.6,0.0,0.4,6305
2023-02-01T03:00+00:00,5925,0.0,5.2,996.4,0.0,8.7,
2023-02-01T03:00+00:00,12322,,,,,,
2023-02-01T04:00+00:00,1,0.0,2.6,927.1,0.0,1.6,10200
2023-02-01T04:00+00:00,15,0.0,3.9,973.2,0.0,2.6,11104
2023-02-01T04:00+00:00,30,0.0,-0.6,,,,16414
2023-02-01T04:00+00:00,39,0.0,-2.7,950.7,0.0,0.8,11803
2023-02-01T04:00+00:00,48,0.0,-7.4,966.6,0.0,0.6,20212
2023-02-01T04:00+00:00,56,0.0,4.2,989.0,0.0,1.2,3202
2023-02-01T04:00+00:00,93,0.0,3.6,986.2,0.0,7.0,5609
2023-02-01T04:00+00:00,105,0.0,4.6,992.9,0.0,8.5,5904
2023-02-01T04:00+00:00,112,0.0,5.8,983.1,0.0,13.4,7604
2023-02-01T04:00+00:00,145,0.0,3.5,972.4,0.0,0.9,6305
2023-02-01T04:00+00:00,5925,0.0,5.2,996.6,0.0,8.5,
2023-02-01T04:00+00:00,12322,,,,,,
2023-02-01T05:00+00:00,1,0.0,3.1,926.3,0.0,1.8,10200
2023-02-01T05:00+00:00,15,0.0,3.6,973.7,0.0,2.7,11104
2023-02-01T05:00+00:00,30,0.0,-1.8,,,,16414
2023-02-01T05:00+00:00,39,0.0,-3.2,950.3,0.0,0.4,11803
2023-02-01T05:00+00:00,48,0.0,-7.9,966.6,0.0,0.8,20212
2023-02-01T05:00+00:00,56,0.0,4.6,988.4,0.0,1.6,3202
2023-02-01T05:00+00:00,93,0.0,3.7,986.2,0.0,7.4,5609
2023-02-01T05:00+00:00,105,0.0,4.8,992.5,0.0,7.2,5904
2023-02-01T05:00+00:00,112,0.0,6.2,982.4,0.0,13.7,7604
2023-02-01T05:00+00:00,145,0.4,2.0,972.1,0.0,0.6,6305
2023-02-01T05:00+00:00,5925,0.0,5.5,996.3,0.0,6.7,
2023-02-01T05:00+00:00,12322,,,,,,
2023-02-01T06:00+00:00,1,0.0,4.1,925.7,0.0,3.9,10200
2023-02-01T06:00+00:00,15,0.0,3.2,973.7,0.0,2.7,11104
2023-02-01T06:00+00:00,30,0.0,-1.9,,,,16414
2023-02-01T06:00+00:00,39,0.0,-3.4,951.0,0.0,0.2,11803
2023-02-01T06:00+00:00,48,0.0,-8.6,966.7,0.0,0.4,20212
2023-02-01T06:00+00:00,56,0.0,4.8,988.2,0.0,1.8,3202
2023-02-01T06:00+00:00,93,0.0,4.0,986.2,0.0,7.4,5609
2023-02-01T06:00+00:00,105,0.0,5.0,992.2,0.0,8.0,5904
2023-02-01T06:00+00:00,112,0.0,6.0,982.5,0.0,15.2,7604
2023-02-01T06:00+00:00,145,0.0,2.1,971.9,0.0,0.6,6305
2023-02-01T06:00+00:00,5925,0.1,5.7,995.9,0.0,7.1,
2023-02-01T06:00+00:00,12322,,,,,,
2023-02-01T07:00+00:00,1,0.0,3.9,926.5,0.0,5.1,10200
2023-02-01T07:00+00:00,15,0.0,2.8,974.4,0.0,2.2,11104
2023-02-01T07:00+00:00,30,0.0,-1.7,,,,16414
2023-02-01T07:00+00:00,39,0.0,-3.1,950.8,0.0,0.9,11803
2023-02-01T07:00+00:00,48,0.0,-8.9,967.0,0.0,0.3,20212
2023-02-01T07:00+00:00,56,0.0,4.9,988.6,0.0,2.0,3202
2023-02-01T07:00+00:00,93,0.0,4.3,986.4,0.0,6.7,5609
2023-02-01T07:00+00:00,105,0.0,5.4,992.6,0.0,8.0,5904
2023-02-01T07:00+00:00,112,0.0,6.7,983.0,0.2,12.9,7604
2023-02-01T07:00+00:00,145,0.0,2.1,971.9,0.0,0.6,6305
2023-02-01T07:00+00:00,5925,0.0,6.0,996.5,0.0,7.5,
2023-02-01T07:00+00:00,12322,,,,,,
2023-02-01T08:00+00:00,1,0.0,3.8,926.9,0.2,4.7,10200
2023-02-01T08:00+00:00,15,0.0,3.1,974.5,0.0,2.9,11104
